budget,G Rating,PG Rating,PG-13 Rating,R Rating,NC-17 Rating,Not Rated,duration,gross
20000000,0,0,0,1,0,0,96,13630226
12000000,0,0,0,1,0,0,93,27829874
7000000,0,0,0,1,0,0,112,39462438
1000000,0,0,0,1,0,0,97,62480
3500000,0,0,0,1,0,0,85,14000000
53000000,0,0,0,1,0,0,123,91400000
10500000,0,0,0,1,0,0,97,38201895
7000000,0,0,0,1,0,0,91,7455447
5000000,0,0,0,1,0,0,117,27296514
14000000,0,0,0,1,0,0,119,34700000
10000000,0,0,0,1,0,0,106,5348317
15000000,0,0,0,1,0,0,118,9059588
3000000,0,0,0,1,0,0,100,11694528
26000000,0,0,0,1,0,0,110,58885635
6900000,0,0,0,1,0,0,102,7993039
30000000,0,0,0,1,0,0,118,10880926
14000000,0,0,0,1,0,0,96,15062898
12000000,0,0,0,1,0,0,95,65804
58000000,0,0,0,1,0,0,108,363024263
9000000,0,0,0,1,0,0,87,8579684
45000000,0,0,0,1,0,0,111,36064910
20000000,0,0,0,1,0,0,111,9525276
20000000,0,0,0,1,0,0,96,10569071
60000000,0,0,0,1,0,0,105,73648142
45000000,0,0,0,1,0,0,106,11146409
30000000,0,0,0,1,0,0,118,30523568
22000000,0,0,0,1,0,0,112,36020063
2000000,0,0,0,1,0,0,90,99147
7000000,0,0,0,1,0,0,104,25625110
15000000,0,0,0,1,0,0,95,4193025
22000000,0,0,0,1,0,0,83,22264487
17000000,0,0,0,1,0,0,88,65535067
10000000,0,0,0,1,0,0,96,6044618
7000000,0,0,0,1,0,0,89,15818967
2000000,0,0,0,1,0,0,95,952620
70000000,0,0,0,1,0,0,124,117541000
90000000,0,0,0,1,0,0,128,100012500
28000000,0,0,0,1,0,0,131,81350242
5000000,0,0,0,1,0,0,110,14100000
11500000,0,0,0,1,0,0,109,35537564
55000000,0,0,0,1,0,0,128,83000000
100000000,0,0,0,1,0,0,165,162804648
6500000,0,0,0,1,0,0,120,27545445
10000000,0,0,0,1,0,0,130,30651422
3000000,0,0,0,1,0,0,90,24475193
35000000,0,0,0,1,0,0,147,41954997
4500000,0,0,0,1,0,0,133,727883
25000000,0,0,0,1,0,0,99,24042490
50000000,0,0,0,1,0,0,113,54997476
7000000,0,0,0,1,0,0,103,17474107
15000000,0,0,0,1,0,0,110,30102717
70000000,0,0,0,1,0,0,105,116735231
1200000,0,0,0,1,0,0,88,58936
8000000,0,0,0,1,0,0,108,568695
28000000,0,0,0,1,0,0,99,33000377
25000000,0,0,0,1,0,0,110,28831145
1000000,0,0,0,1,0,0,97,464655
68000000,0,0,0,1,0,0,136,33685268
2000000,0,0,0,1,0,0,92,7680
6500000,0,0,0,1,0,0,104,31899000
50000000,0,0,0,1,0,0,104,10706786
15000000,0,0,0,1,0,0,100,35054909
65000000,0,0,0,1,0,0,95,100448498
15000000,0,0,0,1,0,0,112,4734235
3000000,0,0,0,1,0,0,89,2223990
25000000,0,0,0,1,0,0,96,17114882
18000000,0,0,0,1,0,0,127,5887457
10000000,0,0,0,1,0,0,82,131617
8000000,0,0,0,1,0,0,103,14879556
115000000,0,0,0,1,0,0,109,93050117
83000000,0,0,0,1,0,0,121,66862068
7000000,0,0,0,1,0,0,109,40983001
68000000,0,0,0,1,0,0,131,51396781
90000000,0,0,0,1,0,0,140,111544445
20000000,0,0,0,1,0,0,107,1190018
100000000,0,0,0,1,0,0,115,101228120
52000000,0,0,0,1,0,0,131,125548685
50000000,0,0,0,1,0,0,101,25407250
50000000,0,0,0,1,0,0,115,25121291
20000000,0,0,0,1,0,0,108,34126138
6500000,0,0,0,1,0,0,85,70527
25000000,0,0,0,1,0,0,93,17718223
20000000,0,0,0,1,0,0,101,9714482
5000000,0,0,0,1,0,0,97,2711210
6000000,0,0,0,1,0,0,109,14821531
3600000,0,0,0,1,0,0,37,5923044
17000000,0,0,0,1,0,0,96,54239856
3000000,0,0,0,1,0,0,87,1200000
55000000,0,0,0,1,0,0,133,68750000
33000000,0,0,0,1,0,0,101,51758599
50000000,0,0,0,1,0,0,125,41814863
8000000,0,0,0,1,0,0,92,10814185
38000000,0,0,0,1,0,0,118,17305211
20000000,0,0,0,1,0,0,101,53146000
80000000,0,0,0,1,0,0,138,112225777
7000000,0,0,0,1,0,0,99,1654367
6000000,0,0,0,1,0,0,122,119078393
13000000,0,0,0,1,0,0,91,2104000
4500000,0,0,0,1,0,0,103,8691
24000000,0,0,0,1,0,0,98,23225911
14000000,0,0,0,1,0,0,119,156645693
18500000,0,0,0,1,0,0,118,10562387
5000000,0,0,0,1,0,0,92,11675178
40000000,0,0,0,1,0,0,129,166147885
63000000,0,0,0,1,0,0,151,37023395
200000,0,0,0,1,0,0,109,5199
427000,0,0,0,1,0,0,80,2833383
26000000,0,0,0,1,0,0,90,46455802
40000000,0,0,0,1,0,0,92,42575718
23000000,0,0,0,1,0,0,98,53302314
15000000,0,0,0,1,0,0,114,15100000
300000,0,0,0,1,0,0,94,40542
90000000,0,0,0,1,0,0,135,33574332
4000000,0,0,0,1,0,0,95,94900000
26000000,0,0,0,1,0,0,115,61490000
15000000,0,0,0,1,0,0,112,4485485
25000000,0,0,0,1,0,0,105,17100000
31000000,0,0,0,1,0,0,138,93749203
7000000,0,0,0,1,0,0,92,14891000
50100000,0,0,0,1,0,0,105,53846915
2000000,0,0,0,1,0,0,84,6026908
850000,0,0,0,1,0,0,88,1243961
30000000,0,0,0,1,0,0,118,62877175
3000000,0,0,0,1,0,0,100,73678
45000000,0,0,0,1,0,0,109,74484168
4000000,0,0,0,1,0,0,110,4301331
11000000,0,0,0,1,0,0,100,13103828
15000000,0,0,0,1,0,0,87,14249005
30000000,0,0,0,1,0,0,97,82163317
8500000,0,0,0,1,0,0,93,34872293
50000000,0,0,0,1,0,0,139,20389967
12000000,0,0,0,1,0,0,123,25776062
20000000,0,0,0,1,0,0,85,32983713
1250000,0,0,0,1,0,0,87,19100000
4000000,0,0,0,1,0,0,91,36200000
2800000,0,0,0,1,0,0,88,19170001
5000000,0,0,0,1,0,0,100,14343976
2200000,0,0,0,1,0,0,92,21300000
1800000,0,0,0,1,0,0,97,32600000
3500000,0,0,0,1,0,0,97,27900000
35000000,0,0,0,1,0,0,109,55802754
6500000,0,0,0,1,0,0,88,13367101
30000000,0,0,0,1,0,0,106,18298649
1100000,0,0,0,1,0,0,92,1400000
19000000,0,0,0,1,0,0,108,25753840
35000000,0,0,0,1,0,0,122,31598308
35000000,0,0,0,1,0,0,122,18593156
1000000,0,0,0,1,0,0,97,2508841
900000,0,0,0,1,0,0,85,16097842
2000000,0,0,0,1,0,0,101,2506446
15000000,0,0,0,1,0,0,111,1294640
75000000,0,0,0,1,0,0,153,51814190
16800000,0,0,0,1,0,0,122,220914
68000000,0,0,0,1,0,0,134,85707116
50000000,0,0,0,1,0,0,125,48154732
50000000,0,0,0,1,0,0,95,20488579
100000000,0,0,0,1,0,0,216,77679638
60000000,0,0,0,1,0,0,113,45996718
2500000,0,0,0,1,0,0,102,26781723
20000000,0,0,0,1,0,0,113,18882880
3500000,0,0,0,1,0,0,103,236266
40000000,0,0,0,1,0,0,102,14967182
40000000,0,0,0,1,0,0,107,90353764
2400000,0,0,0,1,0,0,120,5731103
40000000,0,0,0,1,0,0,117,30981850
30250000,0,0,0,1,0,0,105,72077000
35000000,0,0,0,1,0,0,91,30079316
7000000,0,0,0,1,0,0,111,6200756
28000000,0,0,0,1,0,0,98,8434601
54000000,0,0,0,1,0,0,121,5660084
12000000,0,0,0,1,0,0,108,4903000
24000000,0,0,0,1,0,0,127,28871190
103000000,0,0,0,1,0,0,171,187670866
12500000,0,0,0,1,0,0,100,10725228
18000000,0,0,0,1,0,0,122,26830000
6500000,0,0,0,1,0,0,102,16842303
3500000,0,0,0,1,0,0,105,6390032
32000000,0,0,0,1,0,0,102,17797316
61000000,0,0,0,1,0,0,149,167735396
25000000,0,0,0,1,0,0,101,35000629
13000000,0,0,0,1,0,0,121,123922370
10000000,0,0,0,1,0,0,126,138339411
25000000,0,0,0,1,0,0,146,46836394
24000000,0,0,0,1,0,0,90,5108820
40000000,0,0,0,1,0,0,98,59588068
33000000,0,0,0,1,0,0,116,148085755
5000000,0,0,0,1,0,0,95,3219029
53000000,0,0,0,1,0,0,189,25031037
500000,0,0,0,1,0,0,86,1114943
15000000,0,0,0,1,0,0,107,28014536
10000000,0,0,0,1,0,0,101,1631839
8000000,0,0,0,1,0,0,82,17278980
700000,0,0,0,1,0,0,106,2694973
36000000,0,0,0,1,0,0,111,45045037
5000000,0,0,0,1,0,0,88,17768000
3000000,0,0,0,1,0,0,96,11642254
15000000,0,0,0,1,0,0,119,33386128
15000000,0,0,0,1,0,0,119,33386128
2500000,0,0,0,1,0,0,98,14400000
15000000,0,0,0,1,0,0,94,30259652
5000000,0,0,0,1,0,0,93,15126948
300000,0,0,0,1,0,0,101,47000000
9000000,0,0,0,1,0,0,92,4881867
70000,0,0,0,1,0,0,82,30084
950000,0,0,0,1,0,0,104,1007962
70000000,0,0,0,1,0,0,97,19819494
23000000,0,0,0,1,0,0,98,7434726
12000000,0,0,0,1,0,0,102,38087366
9000000,0,0,0,1,0,0,88,18225165
2000000,0,0,0,1,0,0,116,3335839
60000000,0,0,0,1,0,0,125,19076815
5500000,0,0,0,1,0,0,99,56007
650000,0,0,0,1,0,0,84,2301777
25000000,0,0,0,1,0,0,136,21554585
44000000,0,0,0,1,0,0,325,1500000
6000000,0,0,0,1,0,0,95,3029081
23000000,0,0,0,1,0,0,126,25556065
7000000,0,0,0,1,0,0,106,382946
30000000,0,0,0,1,0,0,101,51097664
15000000,0,0,0,1,0,0,101,12801190
2000000,0,0,0,1,0,0,100,13746550
35000000,0,0,0,1,0,0,140,24276500
95000000,0,0,0,1,0,0,119,73209340
100000,0,0,0,1,0,0,81,5228617
22000000,0,0,0,1,0,0,100,19783777
42000000,0,0,0,1,0,0,116,54414716
35000000,0,0,0,1,0,0,106,117528646
52000000,0,0,0,1,0,0,113,34636443
10000000,0,0,0,1,0,0,94,17544812
4800000,0,0,0,1,0,0,93,47277326
14000000,0,0,0,1,0,0,99,12282677
36000000,0,0,0,1,0,0,101,50213619
7000000,0,0,0,1,0,0,105,12583510
15000000,0,0,0,1,0,0,126,13005485
19000000,0,0,0,1,0,0,93,40846082
5000000,0,0,0,1,0,0,94,19281235
12000000,0,0,0,1,0,0,93,31155435
20000000,0,0,0,1,0,0,124,37672350
38000000,0,0,0,1,0,0,110,46813366
70000000,0,0,0,1,0,0,100,17218080
500000,0,0,0,1,0,0,86,334041
8000000,0,0,0,1,0,0,116,22201636
3500000,0,0,0,1,0,0,93,10305534
22000000,0,0,0,1,0,0,107,12784713
17000000,0,0,0,1,0,0,99,72219395
40000000,0,0,0,1,0,0,105,71347010
1650000,0,0,0,1,0,0,111,2580
250000,0,0,0,1,0,0,75,203134
2000000,0,0,0,1,0,0,105,92401
24000000,0,0,0,1,0,0,100,39989008
1500000,0,0,0,1,0,0,80,194568
35000000,0,0,0,1,0,0,120,134455175
30000000,0,0,0,1,0,0,91,51475962
20000000,0,0,0,1,0,0,92,4002955
15000000,0,0,0,1,0,0,121,12549485
9000000,0,0,0,1,0,0,99,4681503
20000000,0,0,0,1,0,0,135,4001121
4000000,0,0,0,1,0,0,111,228524
75000000,0,0,0,1,0,0,110,83503161
40000000,0,0,0,1,0,0,102,6114237
30000000,0,0,0,1,0,0,100,11900000
1700000,0,0,0,1,0,0,138,35918429
7000000,0,0,0,1,0,0,95,14003141
13000000,0,0,0,1,0,0,118,1150403
75000000,0,0,0,1,0,0,153,120523073
20000000,0,0,0,1,0,0,148,8093318
11000000,0,0,0,1,0,0,104,13214255
45000000,0,0,0,1,0,0,129,88504640
46000000,0,0,0,1,0,0,118,67263182
55000000,0,0,0,1,0,0,126,34098563
750000,0,0,0,1,0,0,88,47329
60000000,0,0,0,1,0,0,123,105264608
15000000,0,0,0,1,0,0,148,18352454
3500000,0,0,0,1,0,0,101,220234
36000000,0,0,0,1,0,0,95,2954405
2000000,0,0,0,1,0,0,100,14673301
85000000,0,0,0,1,0,0,120,112703470
35000000,0,0,0,1,0,0,137,37304950
20000000,0,0,0,1,0,0,101,117224271
5000000,0,0,0,1,0,0,87,64267897
12000000,0,0,0,1,0,0,154,39647595
50000000,0,0,0,1,0,0,107,9795017
25000000,0,0,0,1,0,0,98,1512815
2500000,0,0,0,1,0,0,91,15935068
3000000,0,0,0,1,0,0,86,19472057
11000000,0,0,0,1,0,0,85,12610731
3500000,0,0,0,1,0,0,87,3071947
22000000,0,0,0,1,0,0,104,30059386
17000000,0,0,0,1,0,0,104,35143332
10000000,0,0,0,1,0,0,83,4244155
16000000,0,0,0,1,0,0,107,16204793
50000000,0,0,0,1,0,0,139,153620822
40000000,0,0,0,1,0,0,134,47034272
2500000,0,0,0,1,0,0,107,1282084
4000000,0,0,0,1,0,0,117,371897
23000000,0,0,0,1,0,0,97,21973182
3000000,0,0,0,1,0,0,97,39852
3000000,0,0,0,1,0,0,109,4109095
15000000,0,0,0,1,0,0,100,20566327
2500000,0,0,0,1,0,0,75,32230907
28000000,0,0,0,1,0,0,103,28751715
30000000,0,0,0,1,0,0,111,70098138
30000000,0,0,0,1,0,0,137,66207920
5000000,0,0,0,1,0,0,112,2445646
11000000,0,0,0,1,0,0,98,1987762
15000000,0,0,0,1,0,0,97,14938570
130000000,0,0,0,1,0,0,194,47396698
11000000,0,0,0,1,0,0,118,10214647
15000000,0,0,0,1,0,0,103,4235837
40000000,0,0,0,1,0,0,101,14942422
500000,0,0,0,1,0,0,100,31937
27000000,0,0,0,1,0,0,115,60491560
1000000,0,0,0,1,0,0,97,7022940
30000000,0,0,0,1,0,0,133,148734225
930000,0,0,0,1,0,0,100,20186
35000000,0,0,0,1,0,0,138,64604977
4700000,0,0,0,1,0,0,118,1705139
27000000,0,0,0,1,0,0,82,31768374
850000,0,0,0,1,0,0,107,819939
50000000,0,0,0,1,0,0,118,73343413
3600000,0,0,0,1,0,0,111,31968347
30000000,0,0,0,1,0,0,133,66528842
26000000,0,0,0,1,0,0,100,40168080
35000000,0,0,0,1,0,0,121,144731527
140000000,0,0,0,1,0,0,127,129734803
17000000,0,0,0,1,0,0,104,82389560
18000000,0,0,0,1,0,0,125,15561627
13000000,0,0,0,1,0,0,99,5871603
5000000,0,0,0,1,0,0,103,1100000
8000000,0,0,0,1,0,0,126,1997807
35000000,0,0,0,1,0,0,92,14998070
26000000,0,0,0,1,0,0,137,5459824
8000000,0,0,0,1,0,0,101,59889948
12000000,0,0,0,1,0,0,100,12902790
300000,0,0,0,1,0,0,95,2468
5000000,0,0,0,1,0,0,135,13269963
40000000,0,0,0,1,0,0,121,125069696
500000,0,0,0,1,0,0,91,154077
30000000,0,0,0,1,0,0,119,66468315
50000000,0,0,0,1,0,0,122,24127895
4000000,0,0,0,1,0,0,101,44566004
28000000,0,0,0,1,0,0,97,16779636
30000000,0,0,0,1,0,0,112,32357532
45000000,0,0,0,1,0,0,139,4584886
10000000,0,0,0,1,0,0,104,12514138
25000000,0,0,0,1,0,0,117,134904
4000000,0,0,0,1,0,0,94,2800000
250000,0,0,0,1,0,0,91,4186931
1000000,0,0,0,1,0,0,100,428535
10000000,0,0,0,1,0,0,95,8460995
10500000,0,0,0,1,0,0,105,26589953
30000000,0,0,0,1,0,0,129,537580
5000000,0,0,0,1,0,0,95,5308707
14800000,0,0,0,1,0,0,115,66009973
7000000,0,0,0,1,0,0,110,113709992
37000000,0,0,0,1,0,0,188,22450975
11000000,0,0,0,1,0,0,107,49797148
6000000,0,0,0,1,0,0,123,2122561
10000000,0,0,0,1,0,0,92,3060858
70000000,0,0,0,1,0,0,146,77862546
20000000,0,0,0,1,0,0,80,1646664
14000000,0,0,0,1,0,0,186,46495
3500000,0,0,0,1,0,0,107,5354039
3000000,0,0,0,1,0,0,113,19184015
47000000,0,0,0,1,0,0,108,5600000
25000000,0,0,0,1,0,0,101,14095303
500000,0,0,0,1,0,0,93,145540
2000000,0,0,0,1,0,0,91,3885134
51000000,0,0,0,1,0,0,116,90567722
500000,0,0,0,1,0,0,90,603943
500000,0,0,0,1,0,0,112,32645
9000000,0,0,0,1,0,0,113,25530884
32000000,0,0,0,1,0,0,129,48814909
3500000,0,0,0,1,0,0,97,27900000
60000000,0,0,0,1,0,0,111,32940507
60000000,0,0,0,1,0,0,111,32940507
2100000,0,0,0,1,0,0,125,3330
25000000,0,0,0,1,0,0,119,49024969
200000,0,0,0,1,0,0,97,78030
30000000,0,0,0,1,0,0,155,25078937
30000000,0,0,0,1,0,0,126,38413606
20000000,0,0,0,1,0,0,128,31838002
27000000,0,0,0,1,0,0,101,4476235
45000000,0,0,0,1,0,0,160,7916887
35000000,0,0,0,1,0,0,112,30691439
6000000,0,0,0,1,0,0,90,4542775
10000000,0,0,0,1,0,0,129,16153600
27000000,0,0,0,1,0,0,98,41008532
25000000,0,0,0,1,0,0,97,41067398
68000000,0,0,0,1,0,0,105,35324232
4500000,0,0,0,1,0,0,109,34468224
4000000,0,0,0,1,0,0,112,31252964
4825000,0,0,0,1,0,0,125,1110286
6000000,0,0,0,1,0,0,94,8828771
28000000,0,0,0,1,0,0,112,4554569
50000000,0,0,0,1,0,0,115,31874869
1750211,0,0,0,1,0,0,88,1523883
40000000,0,0,0,1,0,0,112,19151864
15000000,0,0,0,1,0,0,101,51527787
11000000,0,0,0,1,0,0,120,52929168
1500000,0,0,0,1,0,0,84,173066
2500000,0,0,0,1,0,0,104,6401336
25000000,0,0,0,1,0,0,107,14637490
6000000,0,0,0,1,0,0,104,12793213
25000000,0,0,0,1,0,0,138,90135191
7500000,0,0,0,1,0,0,105,10460089
15000000,0,0,0,1,0,0,98,61400000
12000000,0,0,0,1,0,0,115,17613460
35000000,0,0,0,1,0,0,92,55291815
18000000,0,0,0,1,0,0,97,150056505
500000,0,0,0,1,0,0,98,295468
8000000,0,0,0,1,0,0,107,18090181
3000000,0,0,0,1,0,0,84,10017041
9500000,0,0,0,1,0,0,98,57176582
1000000,0,0,0,1,0,0,104,3386698
8500000,0,0,0,1,0,0,117,32279955
40000000,0,0,0,1,0,0,99,38105077
50000000,0,0,0,1,0,0,212,13560960
25000000,0,0,0,1,0,0,122,74273505
5000000,0,0,0,1,0,0,103,27285953
25000000,0,0,0,1,0,0,108,70625986
35000000,0,0,0,1,0,0,126,18324242
16000000,0,0,0,1,0,0,99,37882551
25000000,0,0,0,1,0,0,98,44455658
150000,0,0,0,1,0,0,78,191309
6000000,0,0,0,1,0,0,95,2025238
15000000,0,0,0,1,0,0,94,22189039
5000000,0,0,0,1,0,0,95,16017403
18000000,0,0,0,1,0,0,86,23993605
5000000,0,0,0,1,0,0,104,27689474
10000000,0,0,0,1,0,0,89,10824921
24000000,0,0,0,1,0,0,88,74608545
70000000,0,0,0,1,0,0,119,98895417
50000000,0,0,0,1,0,0,101,38590500
29000000,0,0,0,1,0,0,102,55845943
4400000,0,0,0,1,0,0,133,112000000
12000000,0,0,0,1,0,0,96,31597131
30000000,0,0,0,1,0,0,127,23209440
22000000,0,0,0,1,0,0,139,58328680
500000,0,0,0,1,0,0,79,30500882
6000000,0,0,0,1,0,0,124,54800000
16000000,0,0,0,1,0,0,132,1508689
28000000,0,0,0,1,0,0,107,6998324
5000000,0,0,0,1,0,0,90,24809547
48000000,0,0,0,1,0,0,123,37339525
22000000,0,0,0,1,0,0,116,11326836
50000000,0,0,0,1,0,0,114,40905277
50000000,0,0,0,1,0,0,127,67823573
7000000,0,0,0,1,0,0,96,7292175
26000000,0,0,0,1,0,0,129,49874933
6900000,0,0,0,1,0,0,115,41400000
48000000,0,0,0,1,0,0,112,95308367
3000000,0,0,0,1,0,0,98,84749884
5000000,0,0,0,1,0,0,94,104007828
5000000,0,0,0,1,0,0,96,53884821
5000000,0,0,0,1,0,0,101,32453345
15000,0,0,0,1,0,0,84,107917283
35000000,0,0,0,1,0,0,118,17609982
5000000,0,0,0,1,0,0,98,296665
8000000,0,0,0,1,0,0,95,108662
45000000,0,0,0,1,0,0,117,83287363
40000000,0,0,0,1,0,0,109,37371385
50000000,0,0,0,1,0,0,90,81517441
22000000,0,0,0,1,0,0,100,121972
11500000,0,0,0,1,0,0,103,57469179
3000000,0,0,0,1,0,0,97,7282851
13000000,0,0,0,1,0,0,81,46563158
60000,0,0,0,1,0,0,84,3216970
27000000,0,0,0,1,0,0,117,87341380
24000000,0,0,0,1,0,0,88,25003072
23000000,0,0,0,1,0,0,112,39235088
24000000,0,0,0,1,0,0,124,8427204
14000000,0,0,0,1,0,0,109,27515786
4500000,0,0,0,1,0,0,96,81200000
6000000,0,0,0,1,0,0,122,8596914
4000000,0,0,0,1,0,0,99,562059
10000000,0,0,0,1,0,0,109,47536959
35000000,0,0,0,1,0,0,103,30669413
15000000,0,0,0,1,0,0,107,59735548
40000000,0,0,0,1,0,0,107,52000688
14000000,0,0,0,1,0,0,125,178406268
30000000,0,0,0,1,0,0,130,15709385
1300000,0,0,0,1,0,0,102,354704
46000000,0,0,0,1,0,0,153,60962878
10000000,0,0,0,1,0,0,109,69800000
12000000,0,0,0,1,0,0,93,54724272
130000000,0,0,0,1,0,0,124,126464904
15000000,0,0,0,1,0,0,106,7556708
65000000,0,0,0,1,0,0,135,32598931
806947,0,0,0,1,0,0,108,32000000
100000000,0,0,0,1,0,0,140,97030725
8000000,0,0,0,1,0,0,178,107930000
25000000,0,0,0,1,0,0,95,17791031
35000000,0,0,0,1,0,0,103,7948159
38000000,0,0,0,1,0,0,124,8406264
12000000,0,0,0,1,0,0,89,31691811
35000000,0,0,0,1,0,0,101,30307804
18000000,0,0,0,1,0,0,121,45250
25000000,0,0,0,1,0,0,133,172825435
12000000,0,0,0,1,0,0,91,21370057
63000000,0,0,0,1,0,0,87,53715611
44000000,0,0,0,1,0,0,96,150415432
64000000,0,0,0,1,0,0,133,31054924
80000000,0,0,0,1,0,0,139,136448821
20000000,0,0,0,1,0,0,107,305070
5000000,0,0,0,1,0,0,90,65087
7000000,0,0,0,1,0,0,99,2344847
20000000,0,0,0,1,0,0,124,19661987
34000000,0,0,0,1,0,0,124,23360779
2500000,0,0,0,1,0,0,101,12995673
27500000,0,0,0,1,0,0,122,9664316
10000000,0,0,0,1,0,0,84,20339754
32000000,0,0,0,1,0,0,119,13763130
8500000,0,0,0,1,0,0,150,140244
4500000,0,0,0,1,0,0,102,3609278
1200000,0,0,0,1,0,0,99,2812029
35000000,0,0,0,1,0,0,119,22877808
38000000,0,0,0,1,0,0,127,41997790
35000000,0,0,0,1,0,0,148,630779
60000000,0,0,0,1,0,0,101,40076438
1900000,0,0,0,1,0,0,99,4600000
17000000,0,0,0,1,0,0,114,30050028
80000000,0,0,0,1,0,0,117,104054514
15600000,0,0,0,1,0,0,94,68525609
28000000,0,0,0,1,0,0,139,31600000
57000000,0,0,0,1,0,0,105,16991902
160000,0,0,0,1,0,0,91,6706368
70000000,0,0,0,1,0,0,98,18990542
25000000,0,0,0,1,0,0,115,55973336
5000000,0,0,0,1,0,0,103,3093491
12000000,0,0,0,1,0,0,121,22905674
800000,0,0,0,1,0,0,114,1001437
5000000,0,0,0,1,0,0,105,37440
50000000,0,0,0,1,0,0,114,26442251
30000000,0,0,0,1,0,0,88,19316646
12000000,0,0,0,1,0,0,122,6754898
9000000,0,0,0,1,0,0,93,17096053
35000000,0,0,0,1,0,0,109,10499968
85000000,0,0,0,1,0,0,115,126149655
1000000,0,0,0,1,0,0,88,21210
30000000,0,0,0,1,0,0,94,17120019
750000,0,0,0,1,0,0,86,4007792
3800000,0,0,0,1,0,0,85,100669
9000000,0,0,0,1,0,0,96,27445
30000000,0,0,0,1,0,0,108,23070045
45000000,0,0,0,1,0,0,141,47307550
70000000,0,0,0,1,0,0,169,216119491
4000000,0,0,0,1,0,0,95,87025093
10000000,0,0,0,1,0,0,121,80150343
10000000,0,0,0,1,0,0,96,63270259
10800000,0,0,0,1,0,0,95,56729973
1200000,0,0,0,1,0,0,103,55153403
25000000,0,0,0,1,0,0,95,5516708
25000000,0,0,0,1,0,0,142,44700000
45000000,0,0,0,1,0,0,83,71277420
22000000,0,0,0,1,0,0,185,96067179
6500000,0,0,0,1,0,0,121,14545844
24000000,0,0,0,1,0,0,120,101334374
40000000,0,0,0,1,0,0,116,89138076
40000000,0,0,0,1,0,0,111,38176892
15000000,0,0,0,1,0,0,103,103001286
33000000,0,0,0,1,0,0,127,100125340
19000000,0,0,0,1,0,0,113,58571513
4000000,0,0,0,1,0,0,104,4046737
10000000,0,0,0,1,0,0,101,6619173
55000000,0,0,0,1,0,0,99,33472850
13000000,0,0,0,1,0,0,95,7881335
1500000,0,0,0,1,0,0,100,373967
9000000,0,0,0,1,0,0,123,36049108
100000000,0,0,0,1,0,0,146,95328937
19000000,0,0,0,1,0,0,129,8396942
40000000,0,0,0,1,0,0,94,38543473
1200000,0,0,0,1,0,0,100,24741700
6800000,0,0,0,1,0,0,101,10696
45000000,0,0,0,1,0,0,103,2154540
25000000,0,0,0,1,0,0,123,100241322
2000000,0,0,0,1,0,0,96,198407
175000,0,0,0,1,0,0,88,7137502
20000000,0,0,0,1,0,0,104,31584722
3500000,0,0,0,1,0,0,96,9449219
61000000,0,0,0,1,0,0,124,46975183
8000000,0,0,0,1,0,0,79,2275557
80000000,0,0,0,1,0,0,138,127968405
30000000,0,0,0,1,0,0,121,46875468
30000000,0,0,0,1,0,0,106,32154410
30000000,0,0,0,1,0,0,106,32154410
12000000,0,0,0,1,0,0,126,71502303
21000000,0,0,0,1,0,0,122,132088910
65000000,0,0,0,1,0,0,102,13750556
40000000,0,0,0,1,0,0,147,74098862
10000000,0,0,0,1,0,0,97,27736779
3000000,0,0,0,1,0,0,110,48056940
23000,0,0,0,1,0,0,100,1227508
1000000,0,0,0,1,0,0,100,982214
44000000,0,0,0,1,0,0,147,53300852
890000,0,0,0,1,0,0,148,24475416
15500000,0,0,0,1,0,0,93,1181197
5000000,0,0,0,1,0,0,91,5480318
40000,0,0,0,1,0,0,90,277233
69000000,0,0,0,1,0,0,98,55585389
15000000,0,0,0,1,0,0,90,4360548
7000000,0,0,0,1,0,0,97,1768416
12000000,0,0,0,1,0,0,93,10198766
16000000,0,0,0,1,0,0,101,11956207
7500000,0,0,0,1,0,0,115,43490057
16000000,0,0,0,1,0,0,92,13922211
21000000,0,0,0,1,0,0,81,52008288
30000000,0,0,0,1,0,0,124,52418902
40000000,0,0,0,1,0,0,98,54967359
1000000,0,0,0,1,0,0,81,6387
35000000,0,0,0,1,0,0,108,60054449
25000000,0,0,0,1,0,0,116,121248145
20000000,0,0,0,1,0,0,128,44988180
5000000,0,0,0,1,0,0,94,14123773
2000000,0,0,0,1,0,0,106,410241
650000,0,0,0,1,0,0,98,18469
8000000,0,0,0,1,0,0,89,52287414
105000000,0,0,0,1,0,0,129,54700065
65000000,0,0,0,1,0,0,106,100468793
29000000,0,0,0,1,0,0,103,50041732
12000000,0,0,0,1,0,0,99,21133087
35000000,0,0,0,1,0,0,96,183125
17000000,0,0,0,1,0,0,88,9286314
22000000,0,0,0,1,0,0,105,1796024
13500000,0,0,0,1,0,0,129,186354
25000000,0,0,0,1,0,0,112,10911750
450000,0,0,0,1,0,0,91,2712293
28000000,0,0,0,1,0,0,167,161029270
20000000,0,0,0,1,0,0,87,6563357
25000000,0,0,0,1,0,0,110,10324441
20000000,0,0,0,1,0,0,109,26415649
10000000,0,0,0,1,0,0,117,85300000
40000000,0,0,0,1,0,0,117,32800000
10000000,0,0,0,1,0,0,123,18272447
22000000,0,0,0,1,0,0,142,19283782
8000000,0,0,0,1,0,0,91,12055108
1200000,0,0,0,1,0,0,100,18488314
2500000,0,0,0,1,0,0,96,322157
20000000,0,0,0,1,0,0,119,121463226
