budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,made_money,year
75000000,2,129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005
17500000,2,80,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005
40000000,3,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
45000000,3,115,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005
25000000,3,95,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2005
120000000,3,126,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2005
45000000,4,109,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2005
52000000,4,113,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2005
20000000,4,109,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2005
2000000,4,116,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2005
54000000,4,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2005
80000000,4,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2005
62000000,3,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005
75000000,2,86,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005
150000000,1,81,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2005
75000000,2,91,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2005
1000000,4,103,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005
60000000,2,94,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005
150000000,2,115,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2005
50000000,1,101,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,2005
32000000,2,95,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2005
35000000,2,100,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2005
50000000,2,109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2005
10000000,3,108,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005
12000000,2,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2005
180000000,2,150,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2005
30000000,3,93,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2005
132000000,3,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2005
40000000,2,77,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,2005
20000000,1,68,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2005
40000000,4,117,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2005
2000000,5,89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
7500000,2,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005
30000000,3,150,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
28000000,3,153,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2005
88000000,3,144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2005
25000000,3,107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2005
22000000,4,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005
3000000,4,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005
100000000,3,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005
15000000,3,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
10000000,4,96,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2005
53000000,3,118,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2005
15000000,4,103,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2005
82000000,3,113,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005
3000000,4,100,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2005
1500000,3,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
500000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
2000000,4,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005
6500000,4,92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005
6800000,4,108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
1500000,4,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005
9000000,4,118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005
22000000,4,102,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
4000000,4,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
3500000,4,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
14000000,2,106,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2005
25000000,2,119,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2005
30000000,3,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
5500000,3,116,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2005
57000000,3,123,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
17000000,3,103,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
8000000,3,99,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
15000,4,85,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2005
9000000,4,103,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
30000000,3,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2005
25000000,2,97,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2005
84000000,2,94,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2005
25000000,2,100,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2005
45000000,2,95,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2005
58000000,3,95,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2005
35000000,3,99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005
45000000,3,134,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2005
35000000,3,105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005
70000000,3,118,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005
30000000,3,98,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005
15000000,3,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005
1500000,4,105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005
26000000,4,133,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005
8000000,4,116,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2005
32000000,4,96,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2005
950000,4,104,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2005
50000000,4,122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2005
7000000,4,109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2005
40000000,4,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2005
1750211,4,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2005
30000000,3,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
35000000,4,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
1500000,4,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
32000000,2,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2005
20000000,2,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2005
20000000,3,89,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2005
1000000,3,90,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2005
30000000,4,101,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2005
19000000,4,90,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2005
30000000,3,103,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2005
20000000,3,122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2005
40000000,3,135,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2005
29000000,4,94,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2005
55000000,3,98,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2005
15500000,4,93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2005
85000000,3,145,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
14000000,4,134,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2005
9600000,4,144,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
10000000,3,118,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2005
8000000,4,108,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2005
30000000,3,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2005
22000000,4,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2005
10000000,4,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2005
50000000,4,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2005
900000,4,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2005
6500000,3,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2005
4800000,4,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2005
4000000,4,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2005
43000000,3,104,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2005
26000000,3,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2005
21000000,3,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
80000000,2,115,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2006
110000000,2,108,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2006
160000000,3,98,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2006
40000000,4,139,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2006
100000000,2,104,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006
35000000,2,83,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2006
225000000,3,151,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2006
50000000,4,102,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2006
209000000,3,169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006
150000000,3,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006
73000000,3,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2006
85000000,3,104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006
60000000,3,107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006
12000000,4,93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2006
65000000,4,117,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2006
20000000,3,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2006
20000000,3,97,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2006
30000000,3,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2006
5600000,3,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2006
50000000,1,78,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2006
85000000,2,83,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006
80000000,2,83,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2006
20000000,1,77,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006
47000000,2,75,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006
50000000,2,88,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006
120000000,1,117,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2006
10000000,3,120,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2006
65000000,2,93,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2006
45000000,3,112,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
15000000,2,91,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006
26000000,2,90,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006
40000000,2,120,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2006
15000000,2,95,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2006
13000000,2,104,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2006
75000000,2,91,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2006
100000000,2,108,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2006
8700000,4,100,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2006
13000000,4,118,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
55000000,3,117,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2006
7000000,4,99,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
20000000,2,123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
40000000,3,123,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006
11000000,3,104,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2006
16800000,4,122,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006
12000000,3,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
3000000,3,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
45000000,3,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
20000000,3,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
17500000,4,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
18000000,4,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
5000000,4,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
40000000,3,99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
64000000,3,98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
8000000,4,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2006
12000000,4,122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
25000000,4,116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
2500000,3,100,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2006
70000000,3,107,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2006
38000000,3,113,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2006
1000000,4,88,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2006
10000000,3,105,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2006
35000000,3,117,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006
6000000,3,107,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2006
52000000,3,106,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2006
35000000,3,109,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2006
6500000,4,88,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2006
2000000,6,101,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006
20000000,3,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2006
1000000,4,81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2006
50000000,2,98,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2006
12000000,2,104,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2006
28000000,3,103,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2006
500000,6,103,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2006
19000000,3,107,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006
20000000,3,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006
12000000,3,103,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006
50000000,3,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006
4000000,3,89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006
20000000,3,105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006
85000000,3,138,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006
54000000,3,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006
1500000,4,80,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006
3500000,4,101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006
30000000,3,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2006
33000000,3,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2006
2800000,4,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006
200000,3,106,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
12000000,3,104,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2006
15000000,4,121,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2006
45000000,4,129,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2006
30000000,3,125,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2006
1000000,6,78,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2006
8000000,4,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2006
90000000,4,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2006
4000000,4,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2006
50000000,3,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006
1000000,2,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
700000,4,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2006
2000000,4,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
400000,4,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2006
1592000,4,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
300000,6,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
30000000,2,101,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2006
3000000,2,87,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2006
70000000,3,110,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2006
40000000,2,99,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2006
14000000,4,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
63000000,3,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2006
15000000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2006
90000000,4,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2006
19000000,4,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2006
20000000,3,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2006
30000000,3,118,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2006
15000000,4,116,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2006
70000000,3,130,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2006
16000000,3,110,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,2006
40000000,3,130,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,2006
32000000,4,105,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2006
3300000,3,91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2006
6000000,4,97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006
26000000,4,137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006
35000000,3,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2006
76000000,4,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2006
100000,2,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2006
24000000,2,139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2006
65000000,2,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006
9000000,4,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2006
15000000,4,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2006
16000000,4,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2006
10000000,4,121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2006
9000000,3,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2006
20000000,3,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2006
15000000,3,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2006
125000000,3,174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2006
750000,4,86,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2007
150000000,3,115,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007
300000000,3,169,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2007
258000000,3,156,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2007
150000000,3,144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2007
130000000,2,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2007
110000000,3,129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2007
20000000,3,91,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
140000000,3,91,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2007
61000000,4,124,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2007
20000000,4,111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007
25000000,4,103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007
70000000,4,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2007
110000000,3,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2007
40000000,4,102,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2007
53000000,4,189,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2007
110000000,3,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2007
75000000,3,87,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007
150000000,2,91,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007
160000000,2,93,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2007
