budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,gross,
50000000,4,95,1,0,0,0,0,0,0,0,20488579,2009
40000000,2,87,0,1,1,0,1,1,0,0,20999103,2009
175000000,2,96,0,1,1,0,1,0,0,0,292979556,2009
60000000,3,100,0,1,0,0,1,0,0,0,43337279,2009
150000000,2,105,0,1,0,0,1,0,0,0,177243721,2009
45000000,2,86,0,1,0,0,1,0,0,0,25200412,2009
23600000,4,88,0,1,0,0,1,0,0,0,75590286,2009
100000000,3,102,0,1,0,0,1,0,0,0,49392095,2009
21000000,3,99,0,1,0,0,0,0,0,1,8855646,2009
25000000,4,111,0,1,0,0,0,0,0,1,56692,2009
50000000,3,130,0,1,0,0,0,0,0,1,296623634,2009
75000000,4,153,0,1,0,0,0,0,0,1,120523073,2009
14000000,4,108,0,1,0,0,0,0,0,0,15483540,2009
75000000,2,88,0,0,1,0,1,0,0,0,219613391,2009
100000000,2,90,0,0,1,0,1,0,0,0,124870275,2009
200000000,2,96,0,0,1,0,0,0,0,1,137850096,2009
60000000,2,100,0,0,1,0,0,0,0,0,75280058,2009
105000000,1,97,0,0,1,0,0,0,0,0,104374107,2009
100000000,4,140,0,0,0,1,0,1,0,1,97030725,2009
60000000,3,134,0,0,0,1,0,0,0,1,37479778,2009
40000000,3,123,0,0,0,1,0,0,0,1,94125426,2009
29000000,3,129,0,0,0,1,0,0,0,1,255950375,2009
60000000,3,113,0,0,0,0,1,0,0,0,109176215,2009
42000000,4,81,0,0,0,0,1,0,0,0,59992760,2009
35000000,4,108,0,0,0,0,1,0,0,0,277313371,2009
18000000,4,86,0,0,0,0,1,1,0,1,23993605,2009
21000000,4,108,0,0,0,0,1,1,0,1,33313582,2009
8000000,4,92,0,0,0,0,1,1,0,0,10814185,2009
60000000,3,125,0,0,0,0,1,1,0,0,40559930,2009
6000000,3,104,0,0,0,0,1,0,0,1,6670712,2009
13000000,3,113,0,0,0,0,1,0,0,1,51697449,2009
5000000,3,90,0,0,0,0,1,0,0,1,92900,2009
10000000,3,91,0,0,0,0,1,0,0,1,19348,2009
7000000,4,106,0,0,0,0,1,0,0,1,9190525,2009
75000000,4,153,0,0,0,0,1,0,0,1,51814190,2009
3800000,4,85,0,0,0,0,1,0,0,1,100669,2009
5000000,4,96,0,0,0,0,1,0,0,1,1474508,2009
55000000,2,107,0,0,0,0,1,0,0,1,16088610,2009
20000000,3,102,0,0,0,0,1,0,0,1,64149837,2009
30000000,1,102,0,0,0,0,1,0,0,1,79566871,2009
20000000,2,111,0,0,0,0,1,0,0,1,5205343,2009
30000000,4,120,0,0,0,0,1,0,0,1,7443007,2009
18000000,2,123,0,0,0,0,1,0,0,1,22452209,2009
7500000,3,95,0,0,0,0,1,0,0,1,32391374,2009
58000000,3,103,0,0,0,0,1,0,0,1,29580087,2009
40000000,3,129,0,0,0,0,1,0,0,1,93952276,2009
40000000,3,108,0,0,0,0,1,0,0,1,163947053,2009
17000000,4,98,0,0,0,0,1,0,0,1,9430988,2009
85000000,4,120,0,0,0,0,1,0,0,1,112703470,2009
15000000,4,90,0,0,0,0,1,0,0,1,4360548,2009
18000000,4,90,0,0,0,0,1,0,0,1,15281286,2009
35000000,2,100,0,0,0,0,1,0,0,0,73023275,2009
35000000,2,88,0,0,0,0,1,0,0,0,49474048,2009
40000000,2,89,0,0,0,0,1,0,0,0,20916309,2009
16000000,4,107,0,0,0,0,1,0,0,0,16204793,2009
18500000,3,100,0,0,0,0,1,0,0,0,18439082,2009
30000000,2,89,0,0,0,0,1,0,0,0,58715510,2009
8000000,2,97,0,0,0,0,1,0,0,0,16699684,2009
15000000,3,99,0,0,0,0,1,0,0,0,33860010,2009
17000000,3,98,0,0,0,0,1,0,0,0,8662318,2009
15000000,3,88,0,0,0,0,1,0,0,0,6373693,2009
15000000,3,92,0,0,0,0,1,0,0,0,5306447,2009
40000000,4,105,0,0,0,0,1,0,0,0,71347010,2009
6000000,4,90,0,0,0,0,1,0,0,0,4542775,2009
8000000,4,90,0,0,0,0,1,0,0,0,100503,2009
38000000,4,96,0,0,0,0,1,0,0,0,88915214,2009
25000000,4,94,0,0,0,0,1,0,0,0,32416109,2009
20000000,4,122,0,0,0,0,0,1,0,1,1697956,2009
17000000,4,132,0,0,0,0,0,1,0,1,27154426,2009
50000000,4,118,0,0,0,0,0,1,0,1,73343413,2009
15000000,4,114,0,0,0,0,0,1,0,0,32721635,2009
160000,6,93,0,0,0,0,0,0,1,0,155984,2009
60000000,2,111,0,0,0,0,0,0,1,0,71844424,2009
9000000,2,97,0,0,0,0,0,0,0,1,883887,2009
30000000,3,109,0,0,0,0,0,0,0,1,49185998,2009
1000000,3,120,0,0,0,0,0,0,0,1,3773863,2009
10000000,4,109,0,0,0,0,0,0,0,1,47536959,2009
3000000,4,96,0,0,0,0,0,0,0,1,5005,2009
16000000,3,89,0,0,0,0,0,0,0,1,42638165,2009
16000000,3,115,0,0,0,0,0,0,0,1,15045676,2009
39000000,3,107,0,0,0,0,0,0,0,1,63411478,2009
65000000,3,135,0,0,0,0,0,0,0,1,43982842,2009
65000000,3,135,0,0,0,0,0,0,0,1,43982842,2009
4500000,4,104,0,0,0,0,0,0,0,1,108229,2009
7000000,4,112,0,0,0,0,0,0,0,1,39462438,2009
80000000,3,118,0,0,0,0,0,0,0,1,19673424,2009
7500000,3,100,0,0,0,0,0,0,0,1,9176553,2009
11000000,4,96,0,0,0,0,0,0,0,1,3074838,2009
50000000,3,121,0,0,0,0,0,0,0,1,79948113,2009
18000000,3,109,0,0,0,0,0,0,0,1,22927390,2009
8000000,3,99,0,0,0,0,0,0,0,1,10572742,2009
7000000,4,99,0,0,0,0,0,0,0,1,9166863,2009
4825000,4,125,0,0,0,0,0,0,0,1,1110286,2009
6000000,4,96,0,0,0,0,0,0,0,1,115862,2009
25000000,4,108,0,0,0,0,0,0,0,1,83813460,2009
6500000,4,105,0,0,0,0,0,0,0,1,66637,2009
7000000,1,99,0,0,0,0,0,0,0,1,1889522,2009
15000000,3,111,0,0,0,0,0,0,0,1,13034417,2009
26000000,4,105,0,0,0,0,0,0,0,1,28501651,2009
15000000,4,119,0,0,0,0,0,0,0,0,33386128,2009
15000000,4,119,0,0,0,0,0,0,0,0,33386128,2009
4000000,4,90,0,0,0,0,0,0,0,0,101055,2009
40000000,4,82,0,0,0,0,0,0,0,0,66466372,2009
900000,4,95,0,0,0,0,0,0,0,0,100659,2009
16000000,4,101,0,0,0,0,0,0,0,0,11956207,2009
27000000,4,109,0,0,0,0,0,0,0,0,13248477,2009
30000000,3,99,0,0,0,0,0,0,0,0,42057340,2009
5000000,4,88,0,0,0,0,0,0,0,0,143000,2009
15000000,4,101,0,0,0,0,0,0,0,0,51527787,2009
10000000,3,98,0,0,0,0,0,0,0,0,25464480,2009
150000000,3,146,0,0,0,0,0,0,0,0,133375846,2009
80000000,2,101,1,1,1,0,0,0,0,0,55673333,2010
200000000,3,156,1,1,0,0,0,0,0,1,105219735,2010
80000000,4,118,1,1,0,0,0,0,0,1,94822707,2010
150000000,2,103,1,1,0,0,0,0,0,0,131564731,2010
150000000,2,109,1,1,0,0,0,0,0,0,63143812,2010
125000000,3,106,1,1,0,0,0,0,0,0,163192114,2010
125000000,3,106,1,1,0,0,0,0,0,0,163192114,2010
200000000,3,116,1,1,0,0,0,0,0,0,90755643,2010
170000000,2,125,1,1,0,0,0,0,0,0,172051787,2010
200000000,3,124,1,1,0,0,0,0,0,0,312057433,2010
160000000,3,148,1,1,0,0,0,0,0,0,292568851,2010
40000000,4,107,1,1,0,0,0,0,0,0,52000688,2010
80000000,4,113,1,1,0,0,0,0,0,0,102981571,2010
130000000,2,95,1,0,0,0,1,0,0,0,148337537,2010
100000000,3,116,1,0,0,0,1,1,0,0,119219978,2010
37000000,4,107,1,0,0,0,1,1,0,0,44867349,2010
20000000,3,107,1,0,0,0,1,1,0,0,1183354,2010
58000000,3,111,1,0,0,0,1,1,0,0,90356857,2010
20000000,4,101,1,0,0,0,1,0,1,0,117224271,2010
28000000,2,94,1,0,0,0,1,0,0,0,24268828,2010
85000000,2,82,1,0,0,0,1,0,0,0,43575716,2010
60000000,3,112,1,0,0,0,1,0,0,0,31494270,2010
117000000,3,117,1,0,0,0,1,0,0,0,76418654,2010
40000000,3,110,1,0,0,0,1,0,0,0,67061228,2010
10000000,4,95,1,0,0,0,1,0,0,0,8460995,2010
75000000,3,100,1,0,0,0,1,0,0,0,47000485,2010
25000000,3,97,1,0,0,0,0,1,0,1,23527955,2010
24000000,4,98,1,0,0,0,0,1,0,1,23225911,2010
110000000,3,101,1,0,0,0,0,1,0,0,118311368,2010
32000000,4,119,1,0,0,0,0,1,0,0,13763130,2010
20000000,3,107,1,0,0,0,0,1,0,0,57744720,2010
10500000,4,105,1,0,0,0,0,1,0,0,26589953,2010
47000000,3,81,1,0,0,0,0,0,0,1,10539414,2010
26000000,4,100,1,0,0,0,0,0,0,0,40168080,2010
100000000,3,103,1,0,0,0,0,0,0,0,67631157,2010
10000000,3,97,1,0,0,0,0,0,0,0,21371425,2010
100000000,3,98,1,0,0,0,0,0,0,0,81557479,2010
80000000,2,80,0,1,1,0,1,0,0,0,100169068,2010
200000000,1,103,0,1,1,0,1,0,0,0,414984497,2010
165000000,2,93,0,1,1,0,1,0,0,0,238371987,2010
260000000,2,100,0,1,1,0,1,0,0,0,200807262,2010
20000000,2,90,0,1,1,0,1,0,0,0,25077977,2010
165000000,2,98,0,1,1,0,0,0,0,0,217387997,2010
18000000,4,94,0,1,0,1,0,0,0,1,18329466,2010
15000000,1,103,0,1,0,0,1,0,0,0,26161406,2010
112000000,2,85,0,1,0,0,1,0,0,0,42776259,2010
68000000,3,124,0,1,0,0,0,0,0,1,300523113,2010
38000000,3,110,0,1,0,0,0,0,0,1,171031347,2010
200000000,2,108,0,1,0,0,0,0,0,0,334185206,2010
155000000,2,113,0,1,0,0,0,0,0,0,104383624,2010
69000000,2,87,0,0,1,0,1,0,0,0,251501645,2010
40000000,3,120,0,0,0,1,0,0,0,1,96917897,2010
35000000,2,123,0,0,0,1,0,0,0,1,59699513,2010
10000000,4,106,0,0,0,1,0,0,0,1,3571735,2010
6000000,2,90,0,0,0,1,0,0,0,1,399611,2010
25000000,4,116,0,0,0,1,0,0,0,1,93571803,2010
22000000,3,108,0,0,0,1,0,0,0,1,9528092,2010
80000000,3,102,0,0,0,0,1,0,0,0,162001186,2010
20000000,3,82,0,0,0,0,1,0,0,0,36658108,2010
7000000,4,108,0,0,0,0,1,0,0,0,453079,2010
3400000,4,86,0,0,0,0,1,0,0,0,535249,2010
2500000,4,96,0,0,0,0,1,1,0,1,322157,2010
55000000,3,101,0,0,0,0,1,1,0,0,98711404,2010
7000000,4,118,0,0,0,0,1,1,0,0,46451,2010
500000,4,93,0,0,0,0,1,1,0,0,48430,2010
65000000,4,95,0,0,0,0,1,0,0,1,100448498,2010
5000000,4,97,0,0,0,0,1,0,0,1,2711210,2010
7000000,4,97,0,0,0,0,1,0,0,1,1768416,2010
3500000,4,106,0,0,0,0,1,0,0,1,20803237,2010
20000000,3,110,0,0,0,0,1,0,0,1,263365,2010
65000,6,98,0,0,0,0,1,0,0,1,389804,2010
14000000,2,90,0,0,0,0,1,0,0,1,1752214,2010
30000000,2,105,0,0,0,0,1,0,0,1,53021560,2010
120000000,3,121,0,0,0,0,1,0,0,1,30212620,2010
8000000,3,101,0,0,0,0,1,0,0,1,6350058,2010
40000000,3,107,0,0,0,0,1,0,0,1,30993544,2010
19000000,3,101,0,0,0,0,1,0,0,1,27758465,2010
20000000,3,121,0,0,0,0,1,0,0,1,60072596,2010
3200000,4,105,0,0,0,0,1,0,0,1,5776314,2010
7000000,4,91,0,0,0,0,1,0,0,1,7455447,2010
30000000,4,112,0,0,0,0,1,0,0,1,32357532,2010
100000000,4,146,0,0,0,0,1,0,0,1,95328937,2010
22000000,4,98,0,0,0,0,1,0,0,1,3247816,2010
25000000,4,117,0,0,0,0,1,0,0,1,134904,2010
15000000,2,94,0,0,0,0,1,0,0,0,64001297,2010
35000000,2,92,0,0,0,0,1,0,0,0,17596256,2010
50000000,2,87,0,0,0,0,1,0,0,0,33643461,2010
20000000,2,105,0,0,0,0,1,0,0,0,25677801,2010
24000000,4,88,0,0,0,0,1,0,0,0,25003072,2010
19000000,2,100,0,0,0,0,1,0,0,0,12561,2010
8000000,3,92,0,0,0,0,1,0,0,0,58401464,2010
100000000,3,98,0,0,0,0,1,0,0,0,148383780,2010
14000000,3,103,0,0,0,0,1,0,0,0,20246959,2010
35000000,3,104,0,0,0,0,1,0,0,0,37481242,2010
52000000,3,125,0,0,0,0,1,0,0,0,110476776,2010
32000000,4,102,0,0,0,0,1,0,0,0,17797316,2010
20000000,4,104,0,0,0,0,1,0,0,0,31584722,2010
36000000,4,101,0,0,0,0,1,0,0,0,50213619,2010
25000000,3,122,0,0,0,0,0,1,0,1,11538204,2010
35000000,3,133,0,0,0,0,0,1,0,1,21129348,2010
20000000,4,105,0,0,0,0,0,1,0,1,35596227,2010
13000000,4,109,0,0,0,0,0,1,0,1,214966,2010
37000000,4,150,0,0,0,0,0,1,0,1,92173235,2010
9500000,4,106,0,0,0,0,0,1,0,1,58214,2010
400000,2,92,0,0,0,0,0,0,1,0,425899,2010
3000000,3,93,0,0,0,0,0,0,1,0,100675,2010
2500000,4,80,0,0,0,0,0,0,1,0,99851,2010
31000000,2,106,0,0,0,0,0,0,0,1,11854694,2010
5000000,3,91,0,0,0,0,0,0,0,1,2221809,2010
200000,3,101,0,0,0,0,0,0,0,1,2428241,2010
70000000,3,136,0,0,0,0,0,0,0,1,52474616,2010
7000000,4,106,0,0,0,0,0,0,0,1,382946,2010
2000000,4,100,0,0,0,0,0,0,0,1,6531491,2010
3500000,2,110,0,0,0,0,0,0,0,1,2848578,2010
20000000,2,107,0,0,0,0,0,0,0,1,62933793,2010
50000000,3,129,0,0,0,0,0,0,0,1,32741596,2010
150000000,4,119,0,0,0,0,0,0,0,1,61937495,2010
44000000,3,99,0,0,0,0,0,0,0,1,31136950,2010
650000,4,98,0,0,0,0,0,0,0,1,18469,2010
55000000,3,119,0,0,0,0,0,0,0,1,39440655,2010
30000000,3,107,0,0,0,0,0,0,0,1,42385520,2010
60000000,3,140,0,0,0,0,0,0,0,1,80574010,2010
16000000,3,113,0,0,0,0,0,0,0,1,19057024,2010
3500000,4,112,0,0,0,0,0,0,0,1,9701559,2010
25000000,3,108,0,0,0,0,0,0,0,1,80014842,2010
13000000,4,108,0,0,0,0,0,0,0,1,106952327,2010
22000000,4,105,0,0,0,0,0,0,0,1,1796024,2010
20000000,4,113,0,0,0,0,0,0,0,1,31146570,2010
1700000,4,124,0,0,0,0,0,0,0,1,183490,2010
1500000,3,103,0,0,0,0,0,0,0,0,53991137,2010
25000000,4,99,0,0,0,0,0,0,0,0,24042490,2010
3000000,4,98,0,0,0,0,0,0,0,0,84749884,2010
10000000,3,80,0,0,0,0,0,0,0,0,33583175,2010
25000000,4,107,0,0,0,0,0,0,0,0,14637490,2010
2000000,4,105,0,0,0,0,0,0,0,0,92401,2010
20000000,4,101,0,0,0,0,0,0,0,0,39103378,2010
80000000,4,138,0,0,0,0,0,0,0,0,127968405,2010
150000000,2,90,1,1,1,0,1,0,0,0,165230261,2011
130000000,2,90,1,1,1,0,1,0,0,0,149234747,2011
150000000,2,88,1,1,1,0,1,0,0,0,21379315,2011
45000000,2,101,1,1,0,0,1,1,0,0,8129455,2011
27000000,2,89,1,1,0,0,1,0,0,0,38536376,2011
125000000,3,129,1,1,0,0,0,1,0,0,186830669,2011
25000000,4,117,1,1,0,0,0,0,0,1,51533608,2011
135000000,2,107,1,1,0,0,0,0,0,0,77564037,2011
250000000,3,136,1,1,0,0,0,0,0,0,241063875,2011
150000000,3,115,1,1,0,0,0,0,0,0,181015141,2011
30000000,3,89,1,1,0,0,0,0,0,0,21426805,2011
140000000,3,124,1,1,0,0,0,0,0,0,176636816,2011
200000000,3,123,1,1,0,0,0,0,0,0,116593191,2011
195000000,3,154,1,1,0,0,0,0,0,0,352358779,2011
160000000,3,132,1,1,0,0,0,0,0,0,146405371,2011
60000000,3,109,1,1,0,0,0,0,0,0,55092830,2011
145000000,3,133,1,1,0,0,0,0,0,0,209364921,2011
30000000,4,129,1,0,0,1,0,1,0,1,537580,2011
32000000,3,113,1,0,0,0,1,1,0,0,37911876,2011
75000000,3,104,1,0,0,0,1,1,0,0,78009155,2011
120000000,3,119,1,0,0,0,1,1,0,0,98780042,2011
9000000,4,96,1,0,0,0,1,0,0,1,27445,2011
125000000,3,132,1,0,0,0,0,1,0,0,209805005,2011
40000000,4,93,1,0,0,0,0,1,0,0,29113588,2011
75000000,4,110,1,0,0,0,0,0,0,1,83503161,2011
110000000,3,127,1,0,0,0,0,0,0,1,85463309,2011
93000000,3,105,1,0,0,0,0,0,0,1,176740650,2011
30000000,3,111,1,0,0,0,0,0,0,1,40247512,2011
25000000,4,110,1,0,0,0,0,0,0,1,10324441,2011
82000000,3,128,1,0,0,0,0,0,0,0,36381716,2011
60000000,3,87,1,0,0,0,0,0,0,0,29136626,2011
57000000,3,96,1,0,0,0,0,0,0,0,51774002,2011
50000000,4,104,1,0,0,0,0,0,0,0,10706786,2011
35000000,3,106,1,0,0,0,0,0,0,0,28064226,2011
70000000,3,116,1,0,0,0,0,0,0,0,83552429,2011
40000000,3,109,1,0,0,0,0,0,0,0,37553932,2011
63000000,2,95,0,1,1,0,1,0,0,0,108012170,2011
110000000,2,103,0,1,1,0,1,0,0,0,142614158,2011
75000000,1,87,0,1,1,0,1,0,0,0,133103929,2011
90000000,1,96,0,1,1,0,1,0,0,0,143618384,2011
30000000,1,63,0,1,1,0,1,0,0,0,26687172,2011
200000000,1,106,0,1,1,0,1,0,0,0,191450875,2011
135000000,2,107,0,1,1,0,1,0,0,0,123207194,2011
19000000,4,90,0,1,0,0,1,0,0,0,35033759,2011
45000000,2,103,0,1,0,0,1,0,0,0,88625922,2011
49900000,4,102,0,1,0,0,1,0,0,0,21557240,2011
40000000,4,109,0,1,0,0,1,0,0,0,37371385,2011
170000000,2,126,0,1,0,0,0,0,0,1,73820094,2011
40000000,3,129,0,1,0,0,0,0,0,1,31836745,2011
30000000,4,108,0,1,0,0,0,0,0,1,23070045,2011
30000000,2,86,0,0,1,0,1,0,0,0,10134754,2011
35000000,4,137,0,0,0,1,0,1,0,1,37304950,2011
18000000,2,106,0,0,0,1,0,0,0,1,43853424,2011
50000000,3,133,0,0,0,1,0,0,0,1,75605492,2011
3500000,4,107,0,0,0,1,0,0,0,1,5354039,2011
79000000,2,91,0,0,0,0,1,0,0,0,74158157,2011
41000000,2,100,0,0,0,0,1,0,0,0,7204138,2011
20000000,4,97,0,0,0,0,1,0,0,0,100292856,2011
10000000,4,97,0,0,0,0,1,0,0,0,2331318,2011
930000,4,100,0,0,0,0,1,0,0,0,20186,2011
60000,4,82,0,0,0,0,1,0,0,0,40557,2011
80000000,4,102,0,0,0,0,1,0,0,0,254455986,2011
35000000,4,106,0,0,0,0,1,1,0,0,117528646,2011
5000000,3,99,0,0,0,0,1,1,0,1,9203192,2011
1500000,3,90,0,0,0,0,1,0,1,0,638476,2011
9000,6,95,0,0,0,0,1,0,0,1,4584,2011
8000000,2,104,0,0,0,0,1,0,0,1,10106233,2011
6600000,3,112,0,0,0,0,1,0,0,1,37295394,2011
70000000,3,111,0,0,0,0,1,0,0,1,48430355,2011
10000000,4,83,0,0,0,0,1,0,0,1,4244155,2011
5000000,4,90,0,0,0,0,1,0,0,1,24809547,2011
20000000,4,115,0,0,0,0,1,0,0,1,82624961,2011
12000000,4,94,0,0,0,0,1,0,0,1,16300302,2011
125000,4,90,0,0,0,0,1,0,0,1,1573712,2011
50000000,3,118,0,0,0,0,1,0,0,1,84244877,2011
30000000,3,98,0,0,0,0,1,0,0,1,35565975,2011
35000000,3,112,0,0,0,0,1,0,0,1,39026186,2011
8000000,4,100,0,0,0,0,1,0,0,1,34963967,2011
23000000,4,97,0,0,0,0,1,0,0,1,6923891,2011
21000000,2,99,0,0,0,0,1,0,0,0,52691009,2011
55000000,2,94,0,0,0,0,1,0,0,0,68218041,2011
80000000,2,102,0,0,0,0,1,0,0,0,80360866,2011
52000000,4,118,0,0,0,0,1,0,0,0,37035845,2011
30000000,4,106,0,0,0,0,1,0,0,0,18298649,2011
24000000,3,89,0,0,0,0,1,0,0,0,9639242,2011
80000000,3,117,0,0,0,0,1,0,0,0,103028109,2011
56000000,3,113,0,0,0,0,1,0,0,0,54540525,2011
32500000,4,131,0,0,0,0,1,0,0,0,169076745,2011
35000000,4,109,0,0,0,0,1,0,0,0,55802754,2011
36000000,4,111,0,0,0,0,1,0,0,0,45045037,2011
25000000,4,108,0,0,0,0,1,0,0,0,70625986,2011
20000000,4,117,0,0,0,0,1,0,0,0,13987482,2011
15000000,4,100,0,0,0,0,0,1,0,1,35054909,2011
90000000,4,158,0,0,0,0,0,1,0,1,102515793,2011
11000000,4,98,0,0,0,0,0,1,0,1,1987762,2011
40000000,4,118,0,0,0,0,0,1,0,1,57981889,2011
15000000,4,90,0,0,0,0,0,1,0,1,28870,2011
500000,6,93,0,0,0,0,0,0,1,0,906666,2011
13000000,1,115,0,0,0,0,0,0,1,0,73000942,2011
9000000,2,84,0,0,0,0,0,0,1,0,11860839,2011
4000000,3,102,0,0,0,0,0,0,1,0,2601847,2011
2000000,3,129,0,0,0,0,0,0,0,1,34522221,2011
21000000,3,91,0,0,0,0,0,0,0,1,958319,2011
25000000,3,146,0,0,0,0,0,0,0,1,169705587,2011
14000000,4,186,0,0,0,0,0,0,0,1,46495,2011
12500000,4,101,0,0,0,0,0,0,0,1,40962534,2011
37000000,2,113,0,0,0,0,0,0,0,1,72279690,2011
32000000,3,139,0,0,0,0,0,0,0,1,13303319,2011
17000000,3,86,0,0,0,0,0,0,0,1,27854896,2011
3000000,4,100,0,0,0,0,0,0,0,1,73678,2011
37000000,3,114,0,0,0,0,0,0,0,1,33037754,2011
16000000,3,91,0,0,0,0,0,0,0,1,37300107,2011
2450000,3,105,0,0,0,0,0,0,0,1,178739,2011
55000000,3,84,0,0,0,0,0,0,0,1,21283440,2011
10000000,3,98,0,0,0,0,0,0,0,1,1754319,2011
250000,3,90,0,0,0,0,0,0,0,1,3388210,2011
15000000,3,107,0,0,0,0,0,0,0,1,13766014,2011
38000000,3,120,0,0,0,0,0,0,0,1,58700247,2011
100000,3,92,0,0,0,0,0,0,0,1,1316074,2011
13000000,4,127,0,0,0,0,0,0,0,1,301305,2011
25000000,3,140,0,0,0,0,0,0,0,1,13651662,2011
60000000,3,106,0,0,0,0,0,0,0,1,75638743,2011
5000000,4,121,0,0,0,0,0,0,0,1,1729969,2011
66000000,3,146,0,0,0,0,0,0,0,1,79883359,2011
42000000,3,100,0,0,0,0,0,0,0,0,37652565,2011
40000000,4,92,0,0,0,0,0,0,0,0,42575718,2011
5000000,4,94,0,0,0,0,0,0,0,0,104007828,2011
750000,4,101,0,0,0,0,0,0,0,0,77501,2011
40000000,4,111,0,0,0,0,0,0,0,0,38176892,2011
5000000,3,86,0,0,0,0,0,0,0,0,17683670,2011
25000000,3,90,0,0,0,0,0,0,0,0,18860403,2011
32000000,3,93,0,0,0,0,0,0,0,0,54696902,2011
50000000,3,112,0,0,0,0,0,0,0,0,126975169,2011
50200000,3,106,0,0,0,0,0,0,0,0,62453315,2011
15000000,4,107,1,0,0,0,0,0,0,0,15608545,2012
79000000,2,94,1,1,0,0,1,0,0,0,103812241,2012
225000000,3,106,1,1,0,0,1,0,0,0,179020854,2012
170000000,3,132,1,1,0,0,0,0,0,1,155111815,2012
58000000,3,125,1,1,0,0,0,0,0,1,49875589,2012
12000000,4,110,1,1,0,0,0,0,0,1,70011073,2012
230000000,3,153,1,1,0,0,0,0,0,0,262030663,2012
150000000,3,99,1,1,0,0,0,0,0,0,83640426,2012
263700000,3,132,1,1,0,0,0,0,0,0,73058679,2012
220000000,3,173,1,1,0,0,0,0,0,0,623279547,2012
209000000,3,131,1,1,0,0,0,0,0,0,65173160,2012
125000000,3,135,1,1,0,0,0,0,0,0,113165635,2012
92000000,4,103,1,1,0,0,0,0,0,0,85017401,2012
42000000,4,109,1,0,0,0,1,1,0,0,138447667,2012
40000000,3,91,1,0,0,0,1,1,0,0,26404753,2012
65000000,3,103,1,0,0,0,1,0,0,0,54758461,2012
2000000,4,100,1,0,0,0,1,0,0,0,13746550,2012
68000000,4,102,1,0,0,0,1,0,0,0,34350553,2012
42000000,2,105,1,0,0,0,1,0,0,0,45290318,2012
30000000,4,119,1,0,0,0,0,1,0,1,66468315,2012
25000000,4,109,1,0,0,0,0,1,0,1,66489425,2012
35000000,4,96,1,0,0,0,0,1,0,1,183125,2012
35000000,3,101,1,0,0,0,0,1,0,0,25863915,2012
60000000,3,130,1,0,0,0,0,1,0,0,80033643,2012
85000000,4,115,1,0,0,0,0,1,0,0,126149655,2012
42000000,3,102,1,0,0,0,0,1,0,0,18600911,2012
35000000,3,91,1,0,0,0,0,1,0,0,20275446,2012
30000000,4,94,1,0,0,0,0,1,0,0,17120019,2012
1000000,3,112,1,0,0,0,0,0,0,1,96734,2012
69000000,4,105,1,0,0,0,0,0,0,0,37516013,2012
70000000,4,88,1,0,0,0,0,0,0,0,62321039,2012
10000000,4,82,1,0,0,0,0,0,0,0,6842058,2012
20000000,3,93,1,0,0,0,0,0,0,0,3749061,2012
250000000,3,164,1,0,0,0,0,0,0,0,448130642,2012
55000000,4,92,1,0,0,0,0,0,0,0,9483821,2012
95000000,2,88,0,1,1,0,1,0,0,0,161317423,2012
145000000,2,93,0,1,1,0,1,0,0,0,216366733,2012
185000000,2,93,0,1,1,0,1,0,0,0,237282182,2012
60000000,2,92,0,1,1,0,1,0,0,0,55994557,2012
165000000,2,101,0,1,1,0,1,0,0,0,189412677,2012
145000000,2,97,0,1,1,0,0,0,0,0,103400692,2012
14000000,3,86,0,1,0,0,1,0,0,0,9402410,2012
85000000,2,106,0,1,0,0,1,0,0,1,64933670,2012
16000000,3,94,0,1,0,0,1,0,0,1,45507053,2012
10000000,4,101,0,1,0,0,1,0,0,1,6619173,2012
120000000,2,127,0,1,0,0,0,0,0,1,124976634,2012
120000000,3,115,0,1,0,0,0,0,0,1,292298923,2012
78000000,3,142,0,1,0,0,0,0,0,1,407999255,2012
20000000,1,88,0,1,0,0,0,0,0,0,1064277,2012
180000000,3,182,0,1,0,0,0,0,0,0,303001229,2012
130000000,4,124,0,1,0,0,0,0,0,0,126464904,2012
85000000,2,91,0,0,1,0,1,0,0,0,148313048,2012
39000000,2,87,0,0,1,0,1,0,0,0,35287788,2012
1000000,4,95,0,0,0,1,1,0,0,1,5997134,2012
10000000,4,106,0,0,0,1,0,1,0,1,1939441,2012
270000,4,90,0,0,0,1,0,1,0,1,318622,2012
44500000,4,130,0,0,0,1,0,0,0,1,136019448,2012
65000000,3,150,0,0,0,1,0,0,0,1,182204440,2012
40000000,2,107,0,0,0,1,0,0,0,1,20113965,2012
20000000,2,116,0,0,0,1,0,0,0,1,6002756,2012
50000000,4,113,0,0,0,0,1,0,0,0,56724080,2012
850000,4,88,0,0,0,0,1,0,0,0,1243961,2012
70000000,4,116,0,0,0,0,1,0,0,0,36931089,2012
95000000,4,85,0,0,0,0,1,0,0,0,86897182,2012
35000000,4,134,0,0,0,0,1,0,0,0,67523385,2012
3000000,4,93,0,0,0,0,1,0,0,0,200803,2012
12000000,4,93,0,0,0,0,1,1,0,0,54724272,2012
20000000,3,114,0,0,0,0,1,1,0,1,65623128,2012
2500000,3,89,0,0,0,0,1,1,0,1,3325638,2012
