movie_title,director_name,budget,content_rating,duration,actor_1_name,actor_2_name,actor_3_name,gross,genres,Action Genre,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,plot_keywords,imdb_score
Civil Brand ,Neema Barnette,500000,4,91,Monica Calhoun,LisaRaye McCoy,Clifton Powell,243347,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,ambiguous ending|being followed|sex scene|supernatural|supernatural being,6.9
Collateral ,Michael Mann,65000000,4,120,Tom Cruise,Jada Pinkett Smith,Debi Mazar,100003492,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,affair|divorce|graduation|vomiting|watching television,6.6
Cop Land ,James Mangold,10000000,4,120,Robert De Niro,Sylvester Stallone,Janeane Garofalo,44886089,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,agent|fbi|federal bureau of investigation|gay relationship|secret,6.6
Deadfall ,Stefan Ruzowitzky,12000000,4,95,Charlie Hunnam,Olivia Wilde,Sissy Spacek,65804,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,full frontal male nudity|man wearing a jock strap|man wearing a thong|rear male nudity|stripped prison uniform,7.1
End of Watch ,David Ayer,7000000,4,109,Jake Gyllenhaal,Anna Kendrick,America Ferrera,40983001,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,alligator|golf|japan|panda|stunt,6.6
Eye for an Eye ,John Schlesinger,20000000,4,101,Joe Mantegna,Beverly D'Angelo,Philip Baker Hall,53146000,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,arms dealer|atf|bail|money|multiple perspectives,7.5
Frailty ,Bill Paxton,11000000,4,100,Matthew McConaughey,Powers Boothe,Matt O'Leary,13103828,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,blackmail|investigation|murder|panties pulled down|prostitution,5.1
Hard Candy ,David Slade,950000,4,104,Odessa Rae,G.J. Echternkamp,Patrick Wilson,1007962,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,brothel|death of husband|ex lover|haunted by the past|redemption,5.8
In Too Deep ,Michael Rymer,7000000,4,95,LL Cool J,Omar Epps,Nia Long,14003141,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,brutality|evil|jason voorhees|paranormal phenomena|terror,4.3
Jade ,William Friedkin,50000000,4,107,Michael Biehn,Chazz Palminteri,Linda Fiorentino,9795017,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,actual animal killed|death|jason voorhees|slasher flick|teen horror,5.9
Law Abiding Citizen ,F. Gary Gray,50000000,4,118,Gerard Butler,Leslie Bibb,Michael Kelly,73343413,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,jason voorhees|lake|machete|scientist|slasher,4.4
Lord of War ,Andrew Niccol,50000000,4,122,Nicolas Cage,Jeremy Crutchley,Jared Burke,24127895,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,best friend|bitch|friend|popular girl|prom,5.4
Menace II Society ,Albert Hughes,3500000,4,97,Jada Pinkett Smith,Larenz Tate,Khandi Alexander,27900000,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,internet|jay and silent bob|new jersey|orangutan|police,6.9
Money Monster ,Jodie Foster,27000000,4,98,Julia Roberts,Jack O'Connell,Chris Bauer,41008532,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,cheerleader|farmer|fear|high school basketball|nightmare,5.6
Nightcrawler ,Dan Gilroy,8500000,4,117,Jake Gyllenhaal,Michael Papajohn,James Huang,32279955,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,basement|errand|secret admirer|slacker|wrong number,6.5
No Country for Old Men ,Ethan Coen,25000000,4,122,Kelly Macdonald,Stephen Root,Barry Corbin,74273505,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,cannibalism|cheerleader|condom|hook for hand|satanic ritual,5.1
Out of the Furnace ,Scott Cooper,22000000,4,116,Christian Bale,Sam Shepard,Dendrie Taylor,11326836,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,agent|career|client|fiance|sports agent,7.3
Panic Room ,David Fincher,48000000,4,112,Kristen Stewart,Dwight Yoakam,Mel Rodriguez,95308367,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,band|music group|musical quartet|singer|song,6.9
Pride and Glory ,Gavin O'Connor,30000000,4,130,Jennifer Ehle,Rick Gonzalez,Frank Grillo,15709385,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,hospital|love|mennonite|shower|song,7
Raising Cain ,Brian De Palma,12000000,4,91,Steven Bauer,Gabrielle Carteris,Gregg Henry,21370057,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,alcoholic|cigarette smoking|father son relationship|teenage boy|woods,6.9
Reservoir Dogs ,Quentin Tarantino,1200000,4,99,Quentin Tarantino,Steve Buscemi,Chris Penn,2812029,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,embarrassing male nudity|embarrassing nudity|male nudity|truck|truck driver,6.6
Road to Perdition ,Sam Mendes,80000000,4,117,Tom Hanks,Jennifer Jason Leigh,Liam Aiken,104054514,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,6.7
Savages ,Oliver Stone,45000000,4,141,Demián Bichir,Shea Whigham,Gary Stretch,47307550,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,courtesan|friend|kama sutra|seduction|wedding,6
Side Effects ,Steven Soderbergh,30000000,4,106,Channing Tatum,David Costabile,Katie Lowes,32154410,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,car chase|gangsta|gun fight|hitman|kitten,6.4
Side Effects ,Steven Soderbergh,30000000,4,106,Channing Tatum,David Costabile,Katie Lowes,32154410,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,lying|montreal|reference to twitter|reference to youtube|toronto,6.7
Sleepers ,Barry Levinson,44000000,4,147,Robert De Niro,Brad Pitt,Minnie Driver,53300852,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,hit in the crotch|kicked in the crotch|punched in the crotch|sparring|superhero,6.6
Sweet Sweetback's Baadasssss Song ,Melvin Van Peebles,500000,4,97,John Amos,Mario Van Peebles,Melvin Van Peebles,15180000,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,bride|coma|japan|revenge|sword,8.1
The American ,Anton Corbijn,20000000,4,105,Violante Placido,Thekla Reuten,Filippo Timi,35596227,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,assassin|assassination|bride|death|vengeance,8
The Counselor ,Ridley Scott,25000000,4,138,Michael Fassbender,Brad Pitt,Goran Visnjic,16969390,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,based on true story|cia|cocaine|journalist|smear campaign,7
The Departed ,Martin Scorsese,90000000,4,151,Leonardo DiCaprio,Matt Damon,Ray Winstone,132373442,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,female nudity|female pubic hair|lingerie|neo noir|pubic hair,6.7
The Gambler ,Rupert Wyatt,25000000,4,111,George Kennedy,Cjon Saulsberry,Griffin Cleveland,33631221,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,exploding car|hit by a car|poker game|punched in the face|shot to death,6.2
The Gambler ,Rupert Wyatt,25000000,4,111,George Kennedy,Cjon Saulsberry,Griffin Cleveland,33631221,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12th century|crusader|jerusalem|knight|medieval times,7.2
The Killer Inside Me ,Michael Winterbottom,13000000,4,109,Liam Aiken,Ned Beatty,Jay R. Ferguson,214966,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,professor|research|sex|sexuality|student,7.1
The Life of David Gale ,Alan Parker,50000000,4,130,Kevin Spacey,Kate Winslet,Matt Craven,19593740,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,actor|detective sergeant|hotel|nightclub|thief,7.6
The Lincoln Lawyer ,Brad Furman,40000000,4,118,Matthew McConaughey,Margarita Levieva,Frances Fisher,57981889,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,beard|female nudity|police brutality|stripper|woman in lingerie,5.9
The Place Beyond the Pines ,Derek Cianfrance,15000000,4,140,Ryan Gosling,Ben Mendelsohn,Angelo Anthony Pizza,21383298,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,best friend|high school|love|secret|wedding,5.7
The Score ,Frank Oz,68000000,4,124,Robert De Niro,Marlon Brando,Gary Farmer,71069884,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,detective|kidnapping|punching a heavy bag|serial killer|tied to a tree,6.6
The Son of No One ,Dito Montiel,15000000,4,90,Channing Tatum,Al Pacino,Tracy Morgan,28870,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,friend|friendship|journalist|new york city|personal ad,6.7
The Talented Mr. Ripley ,Anthony Minghella,40000000,4,139,Philip Seymour Hoffman,Matt Damon,Jack Davenport,81292135,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,one night stand|pregnancy|slacker|unplanned pregnancy|website,7
The Town ,Ben Affleck,37000000,4,150,Jeremy Renner,Jon Hamm,Owen Burke,92173235,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,friendship|los angeles california|one night stand|roommate|single mother,5.7
The Untouchables ,Brian De Palma,25000000,4,119,Robert De Niro,Billy Drago,Charles Martin Smith,76270454,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1950s|call girl|corruption|murder|police detective,8.3
Traffic ,Steven Soderbergh,48000000,4,190,Michael O'Neill,Jacob Vargas,James Lew,124107476,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1960s|boy|ghost|murder|small town,6.7
Training Day ,Antoine Fuqua,45000000,4,122,Denzel Washington,Snoop Dogg,Tom Berenger,76261036,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,crocodile|eaten alive|lake|maine|sheriff,5.6
Trust ,David Schwimmer,9500000,4,106,Noah Emmerich,Jordan Trovillion,Zoe Levin,58214,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,christian|male frontal nudity|mormon|mormon missionary|nudity,7.2
Untraceable ,Gregory Hoblit,35000000,4,101,Billy Burke,Jesse Tyler Ferguson,Joseph Cross,28687835,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,attorney|deal|district attorney|investigation|justice,7.4
We Own the Night ,James Gray,21000000,4,117,Robert Duvall,Oleg Taktarov,Antoni Corone,28563179,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,alcoholic|bar|love|prostitute|sex,7.6
From Dusk Till Dawn ,Robert Rodriguez,19000000,4,108,Quentin Tarantino,Salma Hayek,Cheech Marin,25753840,Crime|Fantasy|Horror,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,epic|heart|killing an animal|passion|usa,7.5
The Devil's Rejects ,Rob Zombie,7000000,4,109,Sid Haig,Ken Foree,Lew Temple,16901126,Crime|Horror,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,angel|diner|faith|human race|religious faith,5.2
Green Room ,Jeremy Saulnier,5000000,4,95,Alia Shawkat,Mark Webber,Joe Cole,3219029,Crime|Horror|Music|Thriller,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,gangster|gun|internal affairs|police|police officer,6.7
Mindhunters ,Renny Harlin,27000000,4,101,LL Cool J,Clifton Collins Jr.,Eion Bailey,4476235,Crime|Horror|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,kung fu|lapd|martial arts|private investigator|triad,6.6
The Watcher ,Joe Charbanic,33000000,4,97,Keanu Reeves,Joseph Sikora,Chris Ellis,28927720,Crime|Horror|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,friendship between men|impersonating a police officer|mobster|party|police officer,6.5
Pathology ,Marc Schölermann,8000000,4,95,John de Lancie,Larry Drake,Johnny Whitworth,108662,Crime|Horror|Thriller,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,cancer|construction|house|house construction|neighbor,7.5
The Last House on the Left ,Dennis Iliadis,15000000,4,114,Tony Goldwyn,Monica Potter,Martha MacIsaac,32721635,Crime|Horror|Thriller,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,black cop|die hard scenario|hostage negotiator|police|police brutality,6
Domestic Disturbance ,Harold Becker,53000000,3,89,Steve Buscemi,Teri Polo,Matt O'Leary,45207112,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,bare breasts|drugs|existentialism|new york city|redemption,6.8
Now You See Me ,Louis Leterrier,75000000,3,125,Morgan Freeman,Common,Michael Kelly,117698894,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,alaska|island|motorboat|singer|wilderness,7.1
Awake ,Joby Harold,8600000,4,84,Hayden Christensen,Fisher Stevens,Denis O'Hare,14373825,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,afghanistan|professor|reporter|student|university,6.2
Double Jeopardy ,Bruce Beresford,70000000,4,105,Bruce Greenwood,Annabeth Gish,Bruce Campbell,116735231,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,adulterous wife|bar|dysfunctional marriage|sex offender|suburb,7.6
Eastern Promises ,David Cronenberg,25000000,4,96,Viggo Mortensen,Naomi Watts,Raza Jaffrey,17114882,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,gay|graduate student|sister sister relationship|sprite|uncle nephew relationship,7.9
Murder by Numbers ,Barbet Schroeder,50000000,4,115,Ryan Gosling,Chris Penn,Agnes Bruckner,31874869,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,brooklyn bridge|divorce|female protagonist|female star appears nude|lingerie slip,6.6
Snake Eyes ,Brian De Palma,69000000,4,98,Nicolas Cage,Mike Starr,John Heard,55585389,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,digit in title|latino|life or death|philosophy|supernatural,4.8
Switchback ,Jeb Stuart,37000000,4,118,Gregory Scott Cummins,Claudia Stedelin,Ted Markland,6482195,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,father son relationship|interracial relationship|neo western|sheriff|texas,7.6
The Night Listener ,Patrick Stettner,4000000,4,81,Robin Williams,Joe Morton,Rory Culkin,7825820,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,courage|navy seal|outnumbered|shot multiple times|survival,7.6
The Raven ,James McTeigue,26000000,4,110,Pam Ferris,Dave Legeno,Kevin McNally,16005978,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,bail|coma|dart board|indiana|ladder factory,6.6
The Thomas Crown Affair ,John McTiernan,48000000,4,113,Mark Margolis,Faye Dunaway,Denis Leary,69304264,Crime|Romance|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,chase|future|surprise ending|time loop|time travel,7.4
Firewall ,Richard Loncraine,50000000,3,105,Jimmy Bennett,Harrison Ford,Mary Lynn Rajskub,48745150,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1980s|arms dealer|immorality|ukrainian|warlord,7.6
No Good Deed ,Sam Miller,13200000,3,84,Leslie Bibb,Kate del Castillo,Henry Simmons,52543632,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fish out of water|japanese|loneliness|older man younger woman relationship|unlikely friendship,7.8
Ocean's Eleven ,Steven Soderbergh,85000000,3,116,Brad Pitt,Bernie Mac,Elliott Gould,183405771,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,faith|mental patient|priest|scheme|teacher,4.8
Ocean's Thirteen ,Steven Soderbergh,85000000,3,122,Al Pacino,Matt Damon,Brad Pitt,117144465,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,female nudity|male objectification|pfizer|viagra|zoloft,6.7
Ocean's Twelve ,Steven Soderbergh,110000000,3,125,Brad Pitt,Julia Roberts,Mini Anden,125531634,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19th century|colombia|love|marriage|widow,6.4
Cape Fear ,Martin Scorsese,35000000,4,128,Robert De Niro,Robert Mitchum,Joe Don Baker,79100000,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,african american|cult film|ex boyfriend|middle class|sex,7.4
Confidence ,James Foley,15000000,4,97,Louis Lombardi,Brian Van Holt,Leland Orser,12212417,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,argentine|brothel|cancer|female full frontal nudity|fight,5.7
Jackie Brown ,Quentin Tarantino,12000000,4,154,Robert De Niro,Sid Haig,Robert Forster,39647595,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,black comedy|marriage|marriage proposal|not taking no for an answer|obsessive woman,5.8
Killing Them Softly ,Andrew Dominik,15000000,4,97,Brad Pitt,Sam Shepard,Ben Mendelsohn,14938570,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,african american|dog|homecoming queen|insecurity|surgery,6.9
Phone Booth ,Joel Schumacher,13000000,4,81,Radha Mitchell,John Enos III,Richard T. Jones,46563158,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,divorce|friend|jewish|lent|restaurant,3.6
Ransom ,Ron Howard,80000000,4,139,Lili Taylor,Delroy Lindo,Rene Russo,136448821,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,colonel|lieutenant|nuclear warhead|team|washington d.c.,5.5
Runner Runner ,Brad Furman,30000000,4,88,Justin Timberlake,John Heard,David Costabile,19316646,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,machete|mexican|mexico|priest|texas,6.7
Shade ,Damian Nieman,6800000,4,101,Glenn Plummer,Jason Cerbone,Mark De Alessandro,10696,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,africa|biker|church|orphanage|preacher,6.8
Sin City ,Frank Miller,40000000,4,147,Rosario Dawson,Powers Boothe,Jason Douglas,74098862,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,friendship|loudmouth|money laundering|new york city|stripper,6.4
The Call ,Brad Anderson,13000000,4,94,Michael Imperioli,Tara Platt,Roma Maffia,51872378,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,male bonding|male friendship|male objectification|muscular|stripper,5.7
Redacted ,Brian De Palma,5000000,4,90,Mike Figueroa,Daniel Stewart Sherman,Kel O'Neill,65087,Crime|Thriller|War,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,bank|male nudity|male objectification|male stripper|stripper,6.1
Burn ,Tom Putnam,225000,6,86,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,111300,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,abusive father|coincidence|fictional game show|fictional quiz show|multiple storyline,8
Fuel ,Joshua Tickell,2500000,6,112,Larry David,Sheryl Crow,George W. Bush,173783,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cleveland indians|league|manager|owner|team,7.2
2016: Obama's America ,Dinesh D'Souza,2500000,2,87,Barack Obama,Zackary Steven Graham,Dinesh D'Souza,33349949,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,comic|ex girlfriend|jay and silent bob|mall|teenager,7.2
I Want Your Money ,Ray Griggs,400000,2,92,Bill Farmer,Chris Cox,Mike Huckabee,425899,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,assassin|box office flop|cia|farmer|power,5.6
My Date with Drew ,Jon Gunn,1100,2,90,John August,Brian Herzlinger,Jon Gunn,85222,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,bodyguard|journalist|kidnapping|mexico|police corruption,7.7
Trekkies ,Roger Nygard,375000,2,86,Walter Koenig,DeForest Kelley,James Doohan,617172,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,female protagonist|hip hop|jewish american princess|rapper|record label,2.8
Who Killed the Electric Car? ,Chris Paine,1000000,2,92,Ed Begley Jr.,Phyllis Diller,Colette Divine,1677838,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,accident|bus|loss of virginity|new york city|virginity,6.5
Freakonomics ,Heidi Ewing,3000000,3,93,Greg Crowe,James Ransone,Tempestt Bledsoe,100675,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,capital management|financial crisis|financial disaster|investment fraud|management,7.1
8: The Mormon Proposition ,Reed Cowan,2500000,4,80,Dustin Lance Black,Emily Pearson,Gavin Newsom,99851,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,actor name in title|colon in title|four word title|live performance|satire,5.4
Roger & Me ,Michael Moore,160000,4,91,Michael Moore,Pat Boone,Bob Eubanks,6706368,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19th century|butler|housemaid|laboratory|servant,5.8
The Real Cancun ,Rick de Oliveira,8000000,4,96,Laura Ramsey,Alan Taylor,Benjamin Fletcher,3713002,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fbi|fbi agent|mafia|russian mafia|twin,5.4
Sholem Aleichem: Laughing in the Darkness ,Joseph Dorman,500000,6,93,Rachel Dratch,Peter Riegert,Jason Kravits,906666,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,case|doll|dry humor|friend|love,6.7
Short Cut to Nirvana: Kumbh Mela ,Maurizio Benazzo,200000,6,85,The Dalai Lama,Jasper Johal,Swami Krishnanad,381225,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fellatio|seven word title|shoe salesman|title directed by female|written by director,7.4
The Horse Boy ,Michel Orion Scott,160000,6,93,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen,155984,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,dissociative identity disorder|limousine|multiple personality|police|rhode island,6.5
Sicko ,Michael Moore,9000000,3,123,Michael Moore,Tucker Albrizzi,Bill Clinton,24530513,Documentary|Drama,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,boat|bully|dare|friend|river,7.3
Hoop Dreams ,Steve James,700000,3,170,William Gates,Arthur Agee,Isiah Thomas,7830611,Documentary|Drama|Sport,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,bar|catholic guilt|epilepsy|italian american|money,7.4
Fahrenheit 9/11 ,Michael Moore,6000000,4,122,Osama bin Laden,Stevie Wonder,Ricky Martin,119078393,Documentary|Drama|War,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,flashback|memory|murder|short term memory|telephone,8.5
Call + Response ,Justin Dillon,200000,3,86,Matisyahu,Natasha Bedingfield,Madeleine Albright,215185,Documentary|History|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,african american|amputee|navy|racial discrimination|racism,7.2
Woodstock ,Michael Wadleigh,600000,4,215,Joe Cocker,Jimi Hendrix,Joan Baez,13300000,Documentary|History|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1990s|escape|graduation|hustler|street,7.5
Justin Bieber: Never Say Never ,Jon M. Chu,13000000,1,115,Usher Raymond,Sean Kingston,Boys II Men,73000942,Documentary|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,autistic child|boy|child in danger|fbi|nsa,6.1
Glee: The 3D Concert Movie ,Kevin Tancharoen,9000000,2,84,Lea Michele,Heather Morris,Kevin McHale,11860839,Documentary|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,autistic child|boy|child in danger|fbi|nsa,6.1
Katy Perry: Part of Me ,Dan Cutforth,12000000,2,93,Lexie Contursi,Ashley Ashida Dixon,Anthony Burrell,25240988,Documentary|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,7.2
One Direction: This Is Us ,Morgan Spurlock,10000000,2,106,Harry Styles,Zayn Malik,Niall Horan,28873374,Documentary|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,attorney|debt|fixer|law|law firm,7.3
This Is It ,Kenny Ortega,60000000,2,111,Misha Gabriel Hamilton,Mekia Cox,Judith Hill,71844424,Documentary|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,6.5
20 Feet from Stardom ,Morgan Neville,1000000,3,91,Sheryl Crow,Lou Adler,Merry Clayton,4946250,Documentary|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,graveyard|murder|murder trial|reporter|trial,6.6
Samsara ,Ron Fricke,4000000,3,102,Collin Alfredo St. Dic,Balinese Tari Legong Dancers,Puti Sri Candra Dewi,2601847,Documentary|Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,accountant|bounty hunter|fbi|mafia|mob,7.6
