budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre
3000000,4,102,0,0,0,0,1,0,0,1,0
777000,2,112,0,0,0,0,1,0,0,1,0
26000000,2,149,0,0,0,0,1,0,0,1,0
10000000,3,105,0,0,0,0,1,0,0,1,0
10000000,4,135,0,0,0,0,1,0,0,1,0
900000,4,109,0,0,0,0,1,0,0,1,0
10000000,4,106,0,0,0,0,1,0,0,1,0
15000000,4,112,0,0,0,0,1,0,0,1,0
14800000,4,115,0,0,0,0,1,0,0,1,0
5000000,4,105,0,0,0,0,1,0,0,1,0
30000000,4,120,0,0,0,0,1,0,0,1,0
6000000,4,95,0,0,0,0,1,0,0,1,0
8000000,3,109,0,0,0,0,1,0,0,1,0
45000000,3,107,0,0,0,0,1,0,0,1,0
20000000,3,118,0,0,0,0,1,0,0,1,0
9000000,3,90,0,0,0,0,1,0,0,1,0
5000000,4,94,0,0,0,0,1,0,0,1,0
6500000,4,121,0,0,0,0,1,0,0,1,0
18000000,2,123,0,0,0,0,1,0,0,1,0
75000000,3,136,0,0,0,0,1,0,0,1,0
25000000,1,143,0,0,0,0,1,0,0,1,0
65000,6,98,0,0,0,0,1,0,0,1,0
14000000,2,90,0,0,0,0,1,0,0,1,0
30000000,2,105,0,0,0,0,1,0,0,1,0
15000000,2,124,0,0,0,0,1,0,0,1,0
28000000,2,104,0,0,0,0,1,0,0,1,0
24000000,2,115,0,0,0,0,1,0,0,1,0
500000,2,102,0,0,0,0,1,0,0,1,0
22000000,2,116,0,0,0,0,1,0,0,1,0
65000000,2,119,0,0,0,0,1,0,0,1,0
16000000,3,97,0,0,0,0,1,0,0,1,0
7500000,3,95,0,0,0,0,1,0,0,1,0
35000000,3,117,0,0,0,0,1,0,0,1,0
30000000,3,107,0,0,0,0,1,0,0,1,0
13000000,3,107,0,0,0,0,1,0,0,1,0
37000000,3,105,0,0,0,0,1,0,0,1,0
18000000,3,94,0,0,0,0,1,0,0,1,0
50000000,3,139,0,0,0,0,1,0,0,1,0
16000000,3,94,0,0,0,0,1,0,0,1,0
50000000,3,118,0,0,0,0,1,0,0,1,0
5500000,3,116,0,0,0,0,1,0,0,1,0
58000000,3,103,0,0,0,0,1,0,0,1,0
25000000,3,97,0,0,0,0,1,0,0,1,0
9000000,3,91,0,0,0,0,1,0,0,1,0
8000000,3,91,0,0,0,0,1,0,0,1,0
57000000,3,123,0,0,0,0,1,0,0,1,0
8000000,3,93,0,0,0,0,1,0,0,1,0
26000000,3,121,0,0,0,0,1,0,0,1,0
40000000,3,129,0,0,0,0,1,0,0,1,0
20000000,3,103,0,0,0,0,1,0,0,1,0
15000000,3,91,0,0,0,0,1,0,0,1,0
30000000,3,100,0,0,0,0,1,0,0,1,0
120000000,3,121,0,0,0,0,1,0,0,1,0
16000000,3,101,0,0,0,0,1,0,0,1,0
26000000,3,109,0,0,0,0,1,0,0,1,0
10000000,3,97,0,0,0,0,1,0,0,1,0
8000000,3,101,0,0,0,0,1,0,0,1,0
35000000,3,102,0,0,0,0,1,0,0,1,0
7500000,3,96,0,0,0,0,1,0,0,1,0
30000000,3,128,0,0,0,0,1,0,0,1,0
30000000,3,98,0,0,0,0,1,0,0,1,0
12000000,3,106,0,0,0,0,1,0,0,1,0
35000000,3,105,0,0,0,0,1,0,0,1,0
6000000,3,107,0,0,0,0,1,0,0,1,0
55000000,3,105,0,0,0,0,1,0,0,1,0
225000,3,98,0,0,0,0,1,0,0,1,0
21000000,3,102,0,0,0,0,1,0,0,1,0
40000000,3,107,0,0,0,0,1,0,0,1,0
25000000,3,105,0,0,0,0,1,0,0,1,0
50000000,3,119,0,0,0,0,1,0,0,1,0
50000000,3,106,0,0,0,0,1,0,0,1,0
35000000,3,112,0,0,0,0,1,0,0,1,0
80000000,3,128,0,0,0,0,1,0,0,1,0
80000000,3,131,0,0,0,0,1,0,0,1,0
150000,3,78,0,0,0,0,1,0,0,1,0
62000000,3,114,0,0,0,0,1,0,0,1,0
1000000,3,79,0,0,0,0,1,0,0,1,0
52000000,3,106,0,0,0,0,1,0,0,1,0
35000000,3,109,0,0,0,0,1,0,0,1,0
17000000,3,103,0,0,0,0,1,0,0,1,0
42000000,3,122,0,0,0,0,1,0,0,1,0
25000000,3,99,0,0,0,0,1,0,0,1,0
40000000,3,108,0,0,0,0,1,0,0,1,0
19000000,3,101,0,0,0,0,1,0,0,1,0
8000000,3,99,0,0,0,0,1,0,0,1,0
13000000,3,117,0,0,0,0,1,0,0,1,0
18000000,3,113,0,0,0,0,1,0,0,1,0
2000000,3,108,0,0,0,0,1,0,0,1,0
35000000,3,114,0,0,0,0,1,0,0,1,0
40000000,3,110,0,0,0,0,1,0,0,1,0
15000000,3,94,0,0,0,0,1,0,0,1,0
15000000,3,120,0,0,0,0,1,0,0,1,0
20000000,3,121,0,0,0,0,1,0,0,1,0
6000000,4,101,0,0,0,0,1,0,0,1,0
8000000,4,100,0,0,0,0,1,0,0,1,0
17000000,4,98,0,0,0,0,1,0,0,1,0
3200000,4,105,0,0,0,0,1,0,0,1,0
18000000,4,119,0,0,0,0,1,0,0,1,0
40000000,4,117,0,0,0,0,1,0,0,1,0
30000000,4,108,0,0,0,0,1,0,0,1,0
12000000,4,97,0,0,0,0,1,0,0,1,0
250000,4,113,0,0,0,0,1,0,0,1,0
7000000,4,91,0,0,0,0,1,0,0,1,0
3000000,4,90,0,0,0,0,1,0,0,1,0
30000000,4,118,0,0,0,0,1,0,0,1,0
6500000,4,88,0,0,0,0,1,0,0,1,0
2500000,4,102,0,0,0,0,1,0,0,1,0
20000000,4,124,0,0,0,0,1,0,0,1,0
85000000,4,120,0,0,0,0,1,0,0,1,0
1000000,4,97,0,0,0,0,1,0,0,1,0
850000,4,107,0,0,0,0,1,0,0,1,0
12000000,4,100,0,0,0,0,1,0,0,1,0
30000000,4,112,0,0,0,0,1,0,0,1,0
250000,4,91,0,0,0,0,1,0,0,1,0
6000000,4,104,0,0,0,0,1,0,0,1,0
1000000,4,104,0,0,0,0,1,0,0,1,0
7000000,4,96,0,0,0,0,1,0,0,1,0
38000000,4,124,0,0,0,0,1,0,0,1,0
750000,4,86,0,0,0,0,1,0,0,1,0
4000000,4,104,0,0,0,0,1,0,0,1,0
100000000,4,146,0,0,0,0,1,0,0,1,0
25000000,4,123,0,0,0,0,1,0,0,1,0
3500000,4,96,0,0,0,0,1,0,0,1,0
21000000,4,122,0,0,0,0,1,0,0,1,0
15000000,4,90,0,0,0,0,1,0,0,1,0
21000000,4,124,0,0,0,0,1,0,0,1,0
23000000,4,97,0,0,0,0,1,0,0,1,0
25000,4,98,0,0,0,0,1,0,0,1,0
25000000,4,110,0,0,0,0,1,0,0,1,0
250000,4,94,0,0,0,0,1,0,0,1,0
15000000,4,111,0,0,0,0,1,0,0,1,0
11000000,4,113,0,0,0,0,1,0,0,1,0
15000,4,85,0,0,0,0,1,0,0,1,0
4000000,4,110,0,0,0,0,1,0,0,1,0
2500000,4,95,0,0,0,0,1,0,0,1,0
50000000,4,95,0,0,0,0,1,0,0,1,0
6000000,4,99,0,0,0,0,1,0,0,1,0
6000000,4,106,0,0,0,0,1,0,0,1,0
9000000,4,103,0,0,0,0,1,0,0,1,0
16000000,4,89,0,0,0,0,1,0,0,1,0
22000000,4,98,0,0,0,0,1,0,0,1,0
18000000,4,90,0,0,0,0,1,0,0,1,0
250000,6,100,0,0,0,0,1,0,0,1,0
2000000,6,101,0,0,0,0,1,0,0,1,0
35000000,3,112,0,0,0,0,1,0,0,1,0
30000000,3,104,0,0,0,0,1,0,0,1,0
15600000,3,91,0,0,0,0,1,0,0,1,0
58000000,3,114,0,0,0,0,1,0,0,1,0
30000000,3,104,0,0,0,0,1,0,0,1,0
34000000,3,108,0,0,0,0,1,0,0,1,0
50000000,4,139,0,0,0,0,1,0,0,1,0
25000000,4,117,0,0,0,0,1,0,0,1,0
1000000,4,94,0,0,0,0,1,0,0,1,0
45000000,4,135,0,0,0,0,1,0,0,1,0
16000000,4,106,0,0,0,0,1,0,0,1,0
20000000,3,115,0,0,0,0,1,0,0,1,0
25000000,4,95,0,0,0,0,1,0,0,1,0
100000000,2,132,0,0,0,0,1,0,0,1,0
60000000,2,103,0,0,0,0,1,0,0,1,0
1000000,4,81,0,0,0,0,1,0,0,1,0
40000000,2,128,0,0,0,0,1,0,0,1,0
24000000,4,124,0,0,0,0,1,0,0,1,0
47000000,3,96,0,0,0,0,1,0,0,1,0
15000000,4,115,0,0,0,0,1,0,0,1,0
28000000,2,81,0,0,0,0,1,0,0,0,1
40000000,2,94,0,0,0,0,1,0,0,0,1
60000000,2,99,0,0,0,0,1,0,0,0,1
6000000,2,89,0,0,0,0,1,0,0,0,1
60000000,2,92,0,0,0,0,1,0,0,0,1
22000000,2,94,0,0,0,0,1,0,0,0,1
21000000,2,99,0,0,0,0,1,0,0,0,1
15000000,2,94,0,0,0,0,1,0,0,0,1
35000000,2,92,0,0,0,0,1,0,0,0,1
18000000,2,103,0,0,0,0,1,0,0,0,1
35000000,2,100,0,0,0,0,1,0,0,0,1
60000000,2,94,0,0,0,0,1,0,0,0,1
50000000,2,87,0,0,0,0,1,0,0,0,1
24000000,2,93,0,0,0,0,1,0,0,0,1
35000000,2,88,0,0,0,0,1,0,0,0,1
25000000,2,105,0,0,0,0,1,0,0,0,1
40000000,2,95,0,0,0,0,1,0,0,0,1
16000000,2,80,0,0,0,0,1,0,0,0,1
50000000,3,96,0,0,0,0,1,0,0,0,1
60000000,1,104,0,0,0,0,1,0,0,0,1
28000000,2,89,0,0,0,0,1,0,0,0,1
30000000,2,110,0,0,0,0,1,0,0,0,1
50000000,2,100,0,0,0,0,1,0,0,0,1
72000000,2,87,0,0,0,0,1,0,0,0,1
175000000,2,96,0,0,0,0,1,0,0,0,1
28000000,2,96,0,0,0,0,1,0,0,0,1
123000000,2,110,0,0,0,0,1,0,0,0,1
55000000,2,94,0,0,0,0,1,0,0,0,1
25000000,2,97,0,0,0,0,1,0,0,0,1
40000000,2,89,0,0,0,0,1,0,0,0,1
84000000,2,94,0,0,0,0,1,0,0,0,1
45000000,2,91,0,0,0,0,1,0,0,0,1
60000000,2,104,0,0,0,0,1,0,0,0,1
50000000,2,98,0,0,0,0,1,0,0,0,1
71500000,3,85,0,0,0,0,1,0,0,0,1
90000000,2,88,0,0,0,0,1,0,0,0,1
26000000,2,97,0,0,0,0,1,0,0,0,1
6000000,1,139,0,0,0,0,1,0,0,0,1
12000000,2,104,0,0,0,0,1,0,0,0,1
80000000,2,99,0,0,0,0,1,0,0,0,1
33000000,2,97,0,0,0,0,1,0,0,0,1
35000000,2,96,0,0,0,0,1,0,0,0,1
26000000,2,93,0,0,0,0,1,0,0,0,1
30000000,2,99,0,0,0,0,1,0,0,0,1
35000000,1,88,0,0,0,0,1,0,0,0,1
52000000,3,108,0,0,0,0,1,0,0,0,1
40000000,1,113,0,0,0,0,1,0,0,0,1
37000000,1,111,0,0,0,0,1,0,0,0,1
20000000,2,95,0,0,0,0,1,0,0,0,1
22000000,2,77,0,0,0,0,1,0,0,0,1
5000000,2,95,0,0,0,0,1,0,0,0,1
16000000,2,85,0,0,0,0,1,0,0,0,1
25000000,2,100,0,0,0,0,1,0,0,0,1
20000000,2,105,0,0,0,0,1,0,0,0,1
80000000,2,102,0,0,0,0,1,0,0,0,1
18000000,3,94,0,0,0,0,1,0,0,0,1
60000000,2,90,0,0,0,0,1,0,0,0,1
45000000,2,95,0,0,0,0,1,0,0,0,1
80000000,2,90,0,0,0,0,1,0,0,0,1
65000000,2,94,0,0,0,0,1,0,0,0,1
22000000,2,110,0,0,0,0,1,0,0,0,1
15000000,2,92,0,0,0,0,1,0,0,0,0
3000000,2,95,0,0,0,0,1,0,0,0,0
12000000,3,83,0,0,0,0,1,0,0,0,0
30000000,3,87,0,0,0,0,1,0,0,0,0
80000000,3,90,0,0,0,0,1,0,0,0,0
38000000,3,99,0,0,0,0,1,0,0,0,0
4000000,4,86,0,0,0,0,1,0,0,0,0
2500000,4,86,0,0,0,0,1,0,0,0,0
4000000,4,110,0,0,0,0,1,0,0,0,0
12000000,4,93,0,0,0,0,1,0,0,0,0
1500000,4,84,0,0,0,0,1,0,0,0,0
50000000,4,112,0,0,0,0,1,0,0,0,0
52000000,4,118,0,0,0,0,1,0,0,0,0
32000000,4,107,0,0,0,0,1,0,0,0,0
11000000,2,106,0,0,0,0,1,0,0,0,0
100000000,3,113,0,0,0,0,1,0,0,0,0
55000000,3,104,0,0,0,0,1,0,0,0,0
50000000,3,106,0,0,0,0,1,0,0,0,0
15000000,3,98,0,0,0,0,1,0,0,0,0
13000000,4,88,0,0,0,0,1,0,0,0,0
16000000,4,107,0,0,0,0,1,0,0,0,0
20000000,4,100,0,0,0,0,1,0,0,0,0
31000000,3,103,0,0,0,0,1,0,0,0,0
3500000,4,85,0,0,0,0,1,0,0,0,0
3600000,4,37,0,0,0,0,1,0,0,0,0
8500000,4,93,0,0,0,0,1,0,0,0,0
20000000,4,92,0,0,0,0,1,0,0,0,0
2000000,6,106,0,0,0,0,1,0,0,0,0
14600000,2,101,0,0,0,0,1,0,0,0,0
8000000,2,111,0,0,0,0,1,0,0,0,0
37000000,3,98,0,0,0,0,1,0,0,0,0
48000000,3,93,0,0,0,0,1,0,0,0,0
58000000,3,95,0,0,0,0,1,0,0,0,0
28000000,3,103,0,0,0,0,1,0,0,0,0
48000000,3,123,0,0,0,0,1,0,0,0,0
45000000,3,86,0,0,0,0,1,0,0,0,0
10000000,3,95,0,0,0,0,1,0,0,0,0
18500000,3,100,0,0,0,0,1,0,0,0,0
70000000,3,127,0,0,0,0,1,0,0,0,0
8000000,4,92,0,0,0,0,1,0,0,0,0
900000,4,101,0,0,0,0,1,0,0,0,0
500000,6,87,0,0,0,0,1,0,0,0,0
35000000,3,99,0,0,0,0,1,0,0,0,0
30000000,4,106,0,0,0,0,1,0,0,0,0
24000000,4,88,0,0,0,0,1,0,0,0,0
4700000,4,101,0,0,0,0,1,0,0,0,0
500000,6,103,0,0,0,0,1,0,0,0,0
25000000,3,102,0,0,0,0,1,0,0,0,0
16000000,3,92,0,0,0,0,1,0,0,0,0
35000000,3,98,0,0,0,0,1,0,0,0,0
40000,2,90,0,0,0,0,1,0,0,0,0
11000000,3,96,0,0,0,0,1,0,0,0,0
8550000,4,119,0,0,0,0,1,0,0,0,0
15000000,4,94,0,0,0,0,1,0,0,0,0
6000000,4,98,0,0,0,0,1,0,0,0,0
19000000,3,107,0,0,0,0,1,0,0,0,0
25000000,3,118,0,0,0,0,1,0,0,0,0
29000000,3,115,0,0,0,0,1,0,0,0,0
35000000,3,108,0,0,0,0,1,0,0,0,0
15000000,3,102,0,0,0,0,1,0,0,0,0
20000000,3,94,0,0,0,0,1,0,0,0,0
15000000,4,95,0,0,0,0,1,0,0,0,0
1200000,4,88,0,0,0,0,1,0,0,0,0
9000000,4,92,0,0,0,0,1,0,0,0,0
20000000,4,80,0,0,0,0,1,0,0,0,0
35000000,4,120,0,0,0,0,1,0,0,0,0
2883848,6,120,0,0,0,0,1,0,0,0,0
17000000,3,82,0,0,0,0,1,0,0,0,0
17000000,3,112,0,0,0,0,1,0,0,0,0
45000000,3,134,0,0,0,0,1,0,0,0,0
35000000,4,114,0,0,0,0,1,0,0,0,0
12000000,2,90,0,0,0,0,1,0,0,0,0
20000000,4,101,0,0,0,0,1,0,0,0,0
439000,6,89,0,0,0,0,1,0,0,0,0
13000000,3,83,0,0,0,0,1,0,0,0,0
14000000,3,86,0,0,0,0,1,0,0,0,0
4000000,2,93,0,0,0,0,1,0,0,0,0
30000000,2,89,0,0,0,0,1,0,0,0,0
19000000,2,100,0,0,0,0,1,0,0,0,0
8000000,2,97,0,0,0,0,1,0,0,0,0
70000000,2,116,0,0,0,0,1,0,0,0,0
10000000,2,89,0,0,0,0,1,0,0,0,0
30000000,3,111,0,0,0,0,1,0,0,0,0
75000000,3,99,0,0,0,0,1,0,0,0,0
20000000,3,101,0,0,0,0,1,0,0,0,0
30000000,3,96,0,0,0,0,1,0,0,0,0
15000000,3,99,0,0,0,0,1,0,0,0,0
42000000,3,90,0,0,0,0,1,0,0,0,0
48000000,3,102,0,0,0,0,1,0,0,0,0
30000000,3,99,0,0,0,0,1,0,0,0,0
40000000,3,117,0,0,0,0,1,0,0,0,0
10000000,3,93,0,0,0,0,1,0,0,0,0
10000000,3,100,0,0,0,0,1,0,0,0,0
23000000,3,101,0,0,0,0,1,0,0,0,0
23000000,3,101,0,0,0,0,1,0,0,0,0
12000000,3,97,0,0,0,0,1,0,0,0,0
20000000,3,85,0,0,0,0,1,0,0,0,0
8000000,3,92,0,0,0,0,1,0,0,0,0
12000000,3,103,0,0,0,0,1,0,0,0,0
50000000,3,95,0,0,0,0,1,0,0,0,0
22000000,3,87,0,0,0,0,1,0,0,0,0
35000000,3,105,0,0,0,0,1,0,0,0,0
70000000,3,118,0,0,0,0,1,0,0,0,0
16000000,3,112,0,0,0,0,1,0,0,0,0
50000000,3,116,0,0,0,0,1,0,0,0,0
24000000,3,89,0,0,0,0,1,0,0,0,0
80000000,3,117,0,0,0,0,1,0,0,0,0
18000000,3,95,0,0,0,0,1,0,0,0,0
4000000,3,89,0,0,0,0,1,0,0,0,0
28000000,3,105,0,0,0,0,1,0,0,0,0
18000000,3,96,0,0,0,0,1,0,0,0,0
35000000,3,91,0,0,0,0,1,0,0,0,0
40000000,3,103,0,0,0,0,1,0,0,0,0
100000000,3,98,0,0,0,0,1,0,0,0,0
20000000,3,98,0,0,0,0,1,0,0,0,0
40000000,3,101,0,0,0,0,1,0,0,0,0
80000000,3,106,0,0,0,0,1,0,0,0,0
50000000,3,96,0,0,0,0,1,0,0,0,0
30000000,3,98,0,0,0,0,1,0,0,0,0
46000000,3,105,0,0,0,0,1,0,0,0,0
14000000,3,90,0,0,0,0,1,0,0,0,0
17000000,3,98,0,0,0,0,1,0,0,0,0
56000000,3,113,0,0,0,0,1,0,0,0,0
14000000,3,103,0,0,0,0,1,0,0,0,0
15000000,3,95,0,0,0,0,1,0,0,0,0
15000000,3,88,0,0,0,0,1,0,0,0,0
28000000,3,82,0,0,0,0,1,0,0,0,0
10000000,3,95,0,0,0,0,1,0,0,0,0
20000000,3,105,0,0,0,0,1,0,0,0,0
23000000,3,97,0,0,0,0,1,0,0,0,0
14000000,3,81,0,0,0,0,1,0,0,0,0
38000000,3,108,0,0,0,0,1,0,0,0,0
16500000,3,108,0,0,0,0,1,0,0,0,0
35000000,3,104,0,0,0,0,1,0,0,0,0
85000000,3,138,0,0,0,0,1,0,0,0,0
25000000,3,97,0,0,0,0,1,0,0,0,0
40000000,3,109,0,0,0,0,1,0,0,0,0
15000000,3,90,0,0,0,0,1,0,0,0,0
24000000,3,106,0,0,0,0,1,0,0,0,0
12000000,3,122,0,0,0,0,1,0,0,0,0
60000000,3,101,0,0,0,0,1,0,0,0,0
52000000,3,125,0,0,0,0,1,0,0,0,0
26000000,3,110,0,0,0,0,1,0,0,0,0
35000000,3,101,0,0,0,0,1,0,0,0,0
15000000,3,92,0,0,0,0,1,0,0,0,0
24000000,3,95,0,0,0,0,1,0,0,0,0
70000000,3,104,0,0,0,0,1,0,0,0,0
54000000,3,110,0,0,0,0,1,0,0,0,0
17000000,4,96,0,0,0,0,1,0,0,0,0
12500000,4,100,0,0,0,0,1,0,0,0,0
55000000,4,74,0,0,0,0,1,0,0,0,0
18000000,4,108,0,0,0,0,1,0,0,0,0
3000000,4,87,0,0,0,0,1,0,0,0,0
1500000,4,105,0,0,0,0,1,0,0,0,0
32500000,4,131,0,0,0,0,1,0,0,0,0
17000000,4,88,0,0,0,0,1,0,0,0,0
35000000,4,109,0,0,0,0,1,0,0,0,0
2000000,4,101,0,0,0,0,1,0,0,0,0
32000000,4,102,0,0,0,0,1,0,0,0,0
25000000,4,101,0,0,0,0,1,0,0,0,0
36000000,4,111,0,0,0,0,1,0,0,0,0
38000000,4,110,0,0,0,0,1,0,0,0,0
40000000,4,105,0,0,0,0,1,0,0,0,0
1500000,4,80,0,0,0,0,1,0,0,0,0
3500000,4,101,0,0,0,0,1,0,0,0,0
500000,4,100,0,0,0,0,1,0,0,0,0
30000000,4,133,0,0,0,0,1,0,0,0,0
1000000,4,100,0,0,0,0,1,0,0,0,0
6000000,4,123,0,0,0,0,1,0,0,0,0
6000000,4,90,0,0,0,0,1,0,0,0,0
40000000,4,112,0,0,0,0,1,0,0,0,0
500000,4,98,0,0,0,0,1,0,0,0,0
25000000,4,108,0,0,0,0,1,0,0,0,0
14000000,4,125,0,0,0,0,1,0,0,0,0
25000000,4,95,0,0,0,0,1,0,0,0,0
175000,4,88,0,0,0,0,1,0,0,0,0
20000000,4,104,0,0,0,0,1,0,0,0,0
40000,4,90,0,0,0,0,1,0,0,0,0
8000000,4,94,0,0,0,0,1,0,0,0,0
26000000,4,133,0,0,0,0,1,0,0,0,0
65000000,4,99,0,0,0,0,1,0,0,0,0
30000000,4,131,0,0,0,0,1,0,0,0,0
8000000,4,90,0,0,0,0,1,0,0,0,0
5000000,4,96,0,0,0,0,1,0,0,0,0
43000000,4,90,0,0,0,0,1,0,0,0,0
5250000,4,96,0,0,0,0,1,0,0,0,0
1500000,4,104,0,0,0,0,1,0,0,0,0
38000000,4,96,0,0,0,0,1,0,0,0,0
23000000,4,107,0,0,0,0,1,0,0,0,0
17000000,4,112,0,0,0,0,1,0,0,0,0
12000000,4,102,0,0,0,0,1,0,0,0,0
6000000,4,90,0,0,0,0,1,0,0,0,0
20000000,4,117,0,0,0,0,1,0,0,0,0
3000000,4,82,0,0,0,0,1,0,0,0,0
13000000,4,84,0,0,0,0,1,0,0,0,0
24000000,4,101,0,0,0,0,1,0,0,0,0
45000000,3,117,0,0,0,0,1,0,0,0,0
20000000,3,105,0,0,0,0,1,0,0,0,0
30000000,3,95,0,0,0,0,1,0,0,0,0
65000000,3,109,0,0,0,0,1,0,0,0,0
54000000,3,95,0,0,0,0,1,0,0,0,0
40000000,3,99,0,0,0,0,1,0,0,0,0
35000000,3,105,0,0,0,0,1,0,0,0,0
33000000,3,75,0,0,0,0,1,0,0,0,0
62000000,3,87,0,0,0,0,1,0,0,0,0
850000,4,88,0,0,0,0,1,0,0,0,0
1000000,5,92,0,0,0,0,1,0,0,0,0
22000000,3,84,0,0,0,0,1,0,0,0,0
14000000,4,99,0,0,0,0,1,0,0,0,0
36000000,4,101,0,0,0,0,1,0,0,0,0
50000000,4,87,0,0,0,0,1,0,0,0,0
90000000,3,93,0,0,0,0,1,0,0,0,0
61000000,3,93,0,0,0,0,1,0,0,0,0
10000000,3,98,0,0,0,0,1,0,0,0,0
20000000,3,92,0,0,0,0,1,0,0,0,0
40000000,3,113,0,0,0,0,1,0,0,0,0
12000000,3,92,0,0,0,0,1,0,0,0,0
27000000,3,117,0,0,0,0,1,0,0,0,0
11000000,3,89,0,0,0,0,1,0,0,0,0
24000000,3,107,0,0,0,0,1,0,0,0,0
50000000,3,118,0,0,0,0,1,0,0,0,0
20000000,3,90,0,0,0,0,1,0,0,0,0
7000000,3,93,0,0,0,0,1,0,0,0,0
2800000,4,86,0,0,0,0,1,0,0,0,0
6000000,4,98,0,0,0,0,1,0,0,0,0
11000000,4,107,0,0,0,0,1,0,0,0,0
55000000,4,99,0,0,0,0,1,0,0,0,0
10000000,4,109,0,0,0,0,1,0,0,0,0
25000000,4,94,0,0,0,0,1,0,0,0,0
40000000,4,136,0,0,0,0,1,0,0,0,0
2600000,4,93,0,0,0,0,1,0,0,0,0
6000000,4,84,0,0,0,0,1,0,0,0,0
200000,3,106,0,0,0,0,0,1,1,0,0
1000000,4,53,0,0,0,0,0,1,1,0,0
700000,5,97,0,0,0,0,0,1,0,1,0
10000000,3,114,0,0,0,0,0,1,0,1,0
7500000,4,101,0,0,0,0,0,1,0,1,0
40000000,4,138,0,0,0,0,0,1,0,1,0
7000000,4,102,0,0,0,0,0,1,0,1,0
20000000,4,122,0,0,0,0,0,1,0,1,0
35000000,4,330,0,0,0,0,0,1,0,1,0
6000000,4,112,0,0,0,0,0,1,0,1,0
8000000,4,99,0,0,0,0,0,1,0,1,0
15000000,4,100,0,0,0,0,0,1,0,1,0
1000000,4,97,0,0,0,0,0,1,0,1,0
100000000,4,216,0,0,0,0,0,1,0,1,0
1700000,4,138,0,0,0,0,0,1,0,1,0
5000000,4,103,0,0,0,0,0,1,0,1,0
500000,4,90,0,0,0,0,0,1,0,1,0
2100000,4,125,0,0,0,0,0,1,0,1,0
8000000,4,178,0,0,0,0,0,1,0,1,0
1900000,4,99,0,0,0,0,0,1,0,1,0
12000000,4,121,0,0,0,0,0,1,0,1,0
25000000,4,142,0,0,0,0,0,1,0,1,0
5000000,4,94,0,0,0,0,0,1,0,1,0
450000,4,91,0,0,0,0,0,1,0,1,0
12500000,4,99,0,0,0,0,0,1,0,1,0
13000000,4,220,0,0,0,0,0,1,0,1,0
54000000,4,170,0,0,0,0,0,1,0,1,0
6000000,4,175,0,0,0,0,0,1,0,1,0
50000000,4,141,0,0,0,0,0,1,0,1,0
25000000,4,142,0,0,0,0,0,1,0,1,0
7000000,4,115,0,0,0,0,0,1,0,1,0
15000000,4,126,0,0,0,0,0,1,0,1,0
60000000,4,189,0,0,0,0,0,1,0,1,0
3200000,4,101,0,0,0,0,0,1,0,1,0
2300000,6,92,0,0,0,0,0,1,0,1,0
25000000,3,122,0,0,0,0,0,1,0,1,0
65000000,4,162,0,0,0,0,0,1,0,1,0
3000000,4,109,0,0,0,0,0,1,0,1,0
40000000,4,107,0,0,0,0,0,1,0,1,0
15000000,4,111,0,0,0,0,0,1,0,1,0
1300000,4,102,0,0,0,0,0,1,0,1,0
19000000,4,138,0,0,0,0,0,1,0,1,0
8000000,4,116,0,0,0,0,0,1,0,1,0
58000000,4,123,0,0,0,0,0,1,0,1,0
12000000,3,104,0,0,0,0,0,1,0,1,0
15000000,4,121,0,0,0,0,0,1,0,1,0
6000000,6,152,0,0,0,0,0,1,0,1,0
1000000,3,119,0,0,0,0,0,1,0,1,0
12500000,4,100,0,0,0,0,0,1,0,1,0
22000000,4,100,0,0,0,0,0,1,0,1,0
31000000,3,118,0,0,0,0,0,1,0,1,0
42000000,3,115,0,0,0,0,0,1,0,1,0
45000000,3,119,0,0,0,0,0,1,0,1,0
30000000,3,106,0,0,0,0,0,1,0,1,0
45000000,3,141,0,0,0,0,0,1,0,1,0
40000000,3,90,0,0,0,0,0,1,0,1,0
30000000,4,108,0,0,0,0,0,1,0,1,0
28000000,4,114,0,0,0,0,0,1,0,1,0
55000000,4,141,0,0,0,0,0,1,0,1,0
60000000,4,108,0,0,0,0,0,1,0,1,0
20000000,4,123,0,0,0,0,0,1,0,1,0
50000000,4,113,0,0,0,0,0,1,0,1,0
38000000,4,118,0,0,0,0,0,1,0,1,0
61000000,4,149,0,0,0,0,0,1,0,1,0
45000000,4,129,0,0,0,0,0,1,0,1,0
27000000,4,115,0,0,0,0,0,1,0,1,0
35000000,4,138,0,0,0,0,0,1,0,1,0
25000000,4,119,0,0,0,0,0,1,0,1,0
30000000,4,155,0,0,0,0,0,1,0,1,0
25000000,4,138,0,0,0,0,0,1,0,1,0
7500000,4,105,0,0,0,0,0,1,0,1,0
46000000,4,153,0,0,0,0,0,1,0,1,0
33000000,4,127,0,0,0,0,0,1,0,1,0
19000000,4,113,0,0,0,0,0,1,0,1,0
27000000,4,99,0,0,0,0,0,1,0,1,0
48000000,4,118,0,0,0,0,0,1,0,1,0
90000000,4,158,0,0,0,0,0,1,0,1,0
9000000,4,89,0,0,0,0,0,1,0,1,0
45000000,4,124,0,0,0,0,0,1,0,1,0
