budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,gross
15000000,4,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,32721635
53000000,3,89,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,45207112
75000000,3,125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,117698894
8600000,4,84,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,14373825
70000000,4,105,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,116735231
25000000,4,96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17114882
50000000,4,115,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,31874869
69000000,4,98,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,55585389
37000000,4,118,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6482195
4000000,4,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7825820
26000000,4,110,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,16005978
48000000,4,113,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,69304264
50000000,3,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,48745150
13200000,3,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,52543632
85000000,3,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,183405771
85000000,3,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,117144465
110000000,3,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,125531634
35000000,4,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,79100000
15000000,4,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12212417
12000000,4,154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39647595
15000000,4,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14938570
13000000,4,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,46563158
80000000,4,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,136448821
30000000,4,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19316646
6800000,4,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10696
40000000,4,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74098862
13000000,4,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,51872378
5000000,4,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,65087
225000,6,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111300
2500000,6,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,173783
2500000,2,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33349949
400000,2,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,425899
1100,2,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85222
375000,2,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,617172
1000000,2,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1677838
3000000,3,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100675
2500000,4,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99851
160000,4,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6706368
8000000,4,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3713002
500000,6,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,906666
200000,6,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,381225
160000,6,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155984
9000000,3,123,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24530513
700000,3,170,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7830611
6000000,4,122,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,119078393
200000,3,86,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,215185
600000,4,215,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13300000
13000000,1,115,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73000942
9000000,2,84,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11860839
12000000,2,93,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25240988
10000000,2,106,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28873374
60000000,2,111,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,71844424
1000000,3,91,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4946250
4000000,3,102,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2601847
500000,6,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,133778
1750211,4,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1523883
10000000,6,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,365734
31000000,2,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11854694
5000000,2,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20773070
13000000,2,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61693523
9000000,2,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,883887
1500000,2,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119841
1300000,2,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,609042
20000000,3,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15797907
5000000,3,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4700361
60000000,3,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56702901
30000000,3,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8535575
9000000,3,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21569041
18000000,3,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33404871
2000000,3,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34522221
27000000,3,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69586544
2300000,3,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12985267
43000000,3,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51768623
22000000,3,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40270895
18000000,3,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13362308
23000000,3,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12782508
65000000,3,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63695760
10000000,3,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21589307
30000000,3,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49185998
700000,3,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10508
40000000,3,123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33508922
26000000,3,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77324422
5000000,3,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2221809
35000000,3,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4651977
5000000,3,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18656400
5000000,3,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20733485
21000000,3,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,958319
15000000,3,154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94175854
40000000,3,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13376506
12500000,3,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14060950
200000,3,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2428241
25000000,3,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,169705587
2200000,3,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,379643
11000000,3,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37766350
18500000,3,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6462576
1000000,3,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3773863
23000000,3,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16123851
70000000,3,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52474616
16000000,3,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16346122
30000000,4,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,499263
12000000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14616
20000000,4,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16248701
15000000,4,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13060843
14000000,4,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4741987
15000000,4,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130058047
25000000,4,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13038660
25000000,4,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37738400
1000000,4,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,464126
15000000,4,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26384919
4000000,4,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25359200
25000000,4,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16118077
600000,4,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13493
1900000,4,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,444044
32000000,4,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2899970
2000000,4,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99147
6500000,4,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27545445
6000000,4,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14821531
63000000,4,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37023395
35000000,4,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18593156
10000000,4,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138339411
33000000,4,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148085755
700000,4,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2694973
7000000,4,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,382946
15000000,4,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13005485
750000,4,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47329
2500000,4,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1282084
4000000,4,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371897
18000000,4,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15561627
4000000,4,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44566004
37000000,4,188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22450975
14000000,4,186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46495
200000,4,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78030
2500000,4,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6401336
35000000,4,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18324242
4400000,4,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112000000
30000000,4,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23209440
6000000,4,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54800000
10000000,4,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47536959
15000000,4,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7556708
25000000,4,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172825435
20000000,4,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19661987
4500000,4,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3609278
1200000,4,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24741700
2000000,4,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198407
1000000,4,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,982214
890000,4,148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24475416
13500000,4,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,186354
4000000,4,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3468572
3000000,4,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5005
1500000,4,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,712294
1500000,4,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,406035
18000000,4,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7837632
12500000,4,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40962534
7000000,4,164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8373585
4000000,4,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399793
32000000,4,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16377274
35000000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11405825
16000000,4,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54000000
25000000,4,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40218903
16000000,4,118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2849142
4500000,4,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3287435
1500000,4,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4599680
2000000,4,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52166
500000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,985341
2700000,4,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9054736
225000,4,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1027119
200000,4,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,856942
2000000,4,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6531491
1200000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9180275
400000,4,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1689999
1592000,4,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,638951
42000,6,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,241816
300000,6,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255352
10000000,1,101,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17655201
7000000,2,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2148212
36000000,2,107,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,42019483
37000000,2,113,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,72279690
3500000,2,110,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2848578
45000000,2,96,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,35617599
30000000,2,101,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,37617947
95000000,2,105,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,201148159
15000000,2,90,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,19158074
17500000,2,93,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7017178
20000000,2,107,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,62933793
9000000,1,181,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,50000000
17000000,1,170,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,72000000
4000000,6,152,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,36000000
15000000,2,115,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,50003300
20000000,1,127,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,75597042
32000000,2,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,32701088
5000000,2,95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,34099640
15000000,2,115,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,30127963
3000000,2,87,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,252726
27000,6,65,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8231
1800000,3,93,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12784397
50000000,3,129,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32741596
1900000,3,103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1420578
32000000,3,139,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13303319
30000000,4,100,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,35266619
60000000,4,123,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,105264608
35000000,4,101,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,30307804
16000000,3,89,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,42638165
100000000,3,130,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,155370362
15000000,4,101,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,24881000
2500000,4,101,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1163508
150000000,4,119,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,61937495
11000000,3,107,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,50461335
45000000,3,133,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,24343673
60000000,3,118,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,22451
60000000,3,104,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,30063805
70000000,3,110,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,42272747
16000000,3,115,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,15045676
40000000,2,99,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,52320979
17000000,3,86,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,27854896
60000000,3,124,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19445217
44000000,3,99,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,31136950
90000000,3,178,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,44606335
25000000,3,112,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,42478175
150000000,3,166,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,127490802
37000000,3,122,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,191449475
85000000,3,113,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,55350897
32000000,2,123,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,104632573
39000000,3,107,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,63411478
20000000,4,108,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,34126138
22000000,3,127,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,217631306
825000,2,95,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15278
60000000,3,126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,30695227
65000000,3,135,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,43982842
65000000,3,135,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,43982842
30000000,4,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,11900000
36000000,3,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13052741
6000000,3,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2207975
36000000,4,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44175394
14000000,4,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11204499
2400000,4,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5731103
5000000,6,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36000000
55000000,4,172,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22843047
75000000,3,148,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,39251128
3977000,1,226,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,198655278
11000000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1066555
20000000,2,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,375474
87000000,3,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,120147445
40000000,3,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,72306065
80000000,3,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,34566746
63000000,3,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70236496
15000000,4,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31471430
40000000,4,157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,95720716
75000000,3,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,83077470
15000000,4,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15700000
26000000,2,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,50800000
25000000,2,271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10769960
56000000,3,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12870569
92000000,4,152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,108638745
68000000,4,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,51396781
90000000,4,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33574332
3000000,4,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,73678
18000000,4,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26830000
19000000,4,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13753931
107000000,3,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,22406362
8500000,3,95,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,131175
500000,4,93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,145540
15000000,3,104,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,71897215
20000000,3,89,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,46363118
1000000,3,90,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,10042266
14000000,3,84,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3100650
32000000,3,119,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,35228696
37000000,3,114,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,33037754
4500000,4,104,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,108229
30000000,4,101,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,51097664
19000000,4,90,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,64255243
47000000,4,108,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5600000
70000000,4,125,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,65012000
150000000,3,104,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,256386216
650000,4,98,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,18469
25000000,3,102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,14334645
20000000,3,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,20259297
40000000,3,110,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,5773519
68000000,4,136,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,33685268
